,Time,Heart Rate
0,1:26:53,70
1,1:27:03,81
2,1:27:08,86
3,1:27:13,89
4,1:27:18,96
5,1:27:23,90
6,1:27:33,87
7,1:27:38,79
8,1:27:43,80
9,1:27:53,81
10,1:27:58,82
11,1:28:03,83
12,1:28:08,84
13,1:28:13,86
14,1:28:28,87
15,1:28:38,88
16,1:28:48,87
17,1:28:53,88
18,1:29:08,88
19,1:29:18,89
20,1:29:33,90
21,1:29:38,88
22,1:29:53,89
23,1:30:08,89
24,1:30:23,87
25,1:30:28,85
26,1:30:33,82
27,1:30:38,80
28,1:30:43,81
29,1:30:48,82
30,1:30:53,84
31,1:30:58,86
32,1:31:08,84
33,1:31:23,84
34,1:31:28,83
35,1:31:33,84
36,1:31:38,83
37,1:31:53,83
38,1:32:03,82
39,1:32:08,83
40,1:32:18,81
41,1:32:23,82
42,1:32:38,82
43,1:32:53,82
44,1:33:08,82
45,1:33:23,82
46,1:33:33,84
47,1:33:43,82
48,1:33:48,81
49,1:33:58,83
50,1:34:03,84
51,1:34:13,83
52,1:34:20,82
53,1:34:30,83
54,1:34:40,82
55,1:34:45,80
56,1:34:50,78
57,1:34:55,78
58,1:35:00,78
59,1:35:05,77
60,1:35:15,76
61,1:35:30,76
62,1:35:35,77
63,1:35:50,76
64,1:35:55,74
65,1:36:00,72
66,1:36:05,69
67,1:36:10,68
68,1:36:20,69
69,1:36:25,71
70,1:36:35,72
71,1:36:45,71
72,1:37:00,71
73,1:37:10,71
74,1:37:15,74
75,1:37:20,75
76,1:37:25,76
77,1:37:35,78
78,1:37:40,80
79,1:37:45,72
80,1:37:50,70
81,1:38:00,70
82,1:38:15,70
83,1:38:25,73
84,1:38:30,76
85,1:38:35,81
86,1:38:40,71
87,1:38:45,67
88,1:38:50,67
89,1:39:00,67
90,1:39:05,67
91,1:39:10,66
92,1:39:25,66
93,1:39:35,67
94,1:39:45,68
95,1:39:50,69
96,1:40:05,72
97,1:40:10,73
98,1:40:15,72
99,1:40:25,70
100,1:40:30,69
101,1:40:35,68
102,1:40:40,67
103,1:40:45,67
104,1:41:00,67
105,1:41:05,68
106,1:41:10,68
107,1:41:20,71
108,1:41:25,77
109,1:41:30,77
110,1:41:40,78
111,1:41:55,74
112,1:42:00,73
113,1:42:05,75
114,1:42:10,76
115,1:42:15,77
116,1:42:20,77
117,1:42:30,76
118,1:42:35,74
119,1:42:40,73
120,1:42:45,72
121,1:42:55,71
122,1:43:00,70
123,1:43:15,70
124,1:43:25,69
125,1:43:30,70
126,1:43:45,70
127,1:44:00,68
128,1:44:05,67
129,1:44:20,67
130,1:44:30,66
131,1:44:36,66
132,1:44:41,65
133,1:44:56,65
134,1:45:01,64
135,1:45:06,65
136,1:45:11,66
137,1:45:26,65
138,1:45:36,64
139,1:45:46,65
140,1:45:56,66
141,1:46:06,68
142,1:46:21,67
143,1:46:36,67
144,1:46:41,67
145,1:46:51,66
146,1:46:56,65
147,1:47:01,66
148,1:47:11,67
149,1:47:16,68
150,1:47:21,68
151,1:47:26,69
152,1:47:31,68
153,1:47:36,67
154,1:47:41,67
155,1:47:46,65
156,1:47:51,62
157,1:48:01,62
158,1:48:06,62
159,1:48:11,63
160,1:48:21,65
161,1:48:26,66
162,1:48:31,67
163,1:48:36,68
164,1:48:41,66
165,1:48:46,65
166,1:48:56,66
167,1:49:06,67
168,1:49:11,66
169,1:49:16,65
170,1:49:21,64
171,1:49:36,64
172,1:51:22,65
173,1:51:27,65
174,1:51:42,65
175,1:51:52,67
176,1:51:57,67
177,1:52:02,66
178,1:52:07,64
179,1:52:12,63
180,1:52:17,63
181,1:52:27,64
182,1:52:42,63
183,1:52:57,64
184,1:53:02,65
185,1:53:07,66
186,1:53:22,64
187,1:53:27,63
188,1:53:32,64
189,1:53:37,65
190,1:53:52,65
191,1:54:02,64
192,1:54:12,63
193,1:54:22,63
194,1:54:27,64
195,1:54:37,65
196,1:54:52,65
197,1:54:57,66
198,1:55:12,66
199,1:55:17,65
200,1:55:32,66
201,1:55:42,65
202,1:55:52,66
203,1:56:07,66
204,1:56:12,63
205,1:56:22,64
206,1:56:37,64
207,1:56:47,65
208,1:56:52,65
209,1:57:02,64
210,1:57:17,64
211,1:57:22,65
212,1:57:37,65
213,1:57:52,64
214,1:58:02,65
215,1:58:17,66
216,1:58:32,66
217,1:58:37,65
218,1:58:42,64
219,1:58:57,65
220,1:59:02,66
221,1:59:17,67
222,1:59:22,67
223,1:59:27,68
224,1:59:37,67
225,1:59:42,65
226,1:59:47,65
227,1:59:57,66
228,2:00:12,66
229,2:00:17,65
230,2:00:22,65
231,2:00:37,65
232,2:00:52,65
233,2:00:57,64
234,2:01:12,64
235,2:01:27,60
236,2:01:32,59
237,2:01:42,60
238,2:01:47,61
239,2:01:57,63
240,2:02:02,64
241,2:02:07,66
242,2:02:12,64
243,2:02:22,63
244,2:02:27,62
245,2:02:42,63
246,2:02:47,64
247,2:02:52,65
248,2:03:02,64
249,2:03:07,63
250,2:03:17,62
251,2:03:27,63
252,2:03:32,64
253,2:03:37,64
254,2:03:42,63
255,2:03:47,62
256,2:03:57,63
257,2:04:02,64
258,2:04:07,65
259,2:04:17,64
260,2:04:32,65
261,2:04:37,64
262,2:04:52,64
263,2:04:57,63
264,2:05:02,64
265,2:05:12,65
266,2:05:17,64
267,2:05:32,65
268,2:05:42,64
269,2:05:47,63
270,2:05:57,64
271,2:06:02,63
272,2:06:12,64
273,2:06:17,65
274,2:06:32,65
275,2:06:37,63
276,2:06:52,63
277,2:06:57,65
278,2:07:03,64
279,2:07:18,64
280,2:07:33,63
281,2:07:48,64
282,2:07:53,63
283,2:08:08,63
284,2:08:23,64
285,2:08:28,65
286,2:08:33,64
287,2:08:48,64
288,2:09:03,64
289,2:09:08,65
290,2:09:13,64
291,2:09:23,65
292,2:09:38,66
293,2:09:43,65
294,2:09:48,64
295,2:09:53,63
296,2:10:08,63
297,2:10:13,64
298,2:10:18,62
299,2:10:23,63
300,2:10:38,64
301,2:10:43,63
302,2:10:53,64
303,2:11:08,64
304,2:11:18,65
305,2:11:23,65
306,2:11:28,64
307,2:11:33,62
308,2:11:38,61
309,2:11:48,62
310,2:11:53,63
311,2:11:58,65
312,2:12:13,65
313,2:12:28,65
314,2:12:33,64
315,2:12:43,65
316,2:12:53,64
317,2:13:08,64
318,2:13:13,65
319,2:13:28,64
320,2:13:43,64
321,2:13:53,65
322,2:13:58,66
323,2:14:08,65
324,2:14:23,65
325,2:14:28,64
326,2:14:43,64
327,2:14:58,64
328,2:15:13,64
329,2:15:18,65
330,2:15:23,64
331,2:15:38,64
332,2:15:43,65
333,2:15:58,65
334,2:16:13,64
335,2:16:28,64
336,2:16:43,64
337,2:16:58,64
338,2:17:03,62
339,2:17:08,61
340,2:17:18,62
341,2:17:28,63
342,2:17:33,64
343,2:17:38,65
344,2:17:43,64
345,2:17:58,64
346,2:18:03,63
347,2:18:18,63
348,2:18:23,64
349,2:18:38,65
350,2:18:43,68
351,2:18:48,69
352,2:19:03,69
353,2:19:08,68
354,2:19:13,66
355,2:19:18,65
356,2:19:33,64
357,2:19:38,63
358,2:19:53,65
359,2:19:58,63
360,2:20:03,60
361,2:20:13,62
362,2:20:23,63
363,2:20:28,65
364,2:20:33,66
365,2:20:38,67
366,2:20:43,72
367,2:20:48,73
368,2:20:53,67
369,2:20:58,64
370,2:21:03,63
371,2:21:13,64
372,2:21:18,65
373,2:21:23,66
374,2:21:33,62
375,2:21:38,61
376,2:21:53,62
377,2:22:03,61
378,2:22:13,60
379,2:22:18,59
380,2:22:23,61
381,2:22:28,62
382,2:22:33,61
383,2:22:38,62
384,2:22:53,62
385,2:22:58,63
386,2:23:04,64
387,2:23:14,65
388,2:23:24,64
389,2:23:34,63
390,2:23:39,62
391,2:23:49,63
392,2:23:54,66
393,2:23:59,67
394,2:24:09,66
395,2:24:14,65
396,2:24:29,64
397,2:24:39,65
398,2:24:49,64
399,2:24:54,65
400,2:24:59,66
401,2:25:04,67
402,2:25:14,63
403,2:25:19,62
404,2:25:24,63
405,2:25:34,61
406,2:25:39,60
407,2:25:54,62
408,2:25:59,63
409,2:26:04,64
410,2:26:09,65
411,2:26:14,64
412,2:26:19,62
413,2:26:24,62
414,2:26:34,63
415,2:26:39,64
416,2:26:49,65
417,2:27:04,64
418,2:27:19,65
419,2:27:34,65
420,2:27:39,64
421,2:27:49,65
422,2:28:04,65
423,2:28:19,65
424,2:28:29,66
425,2:28:44,65
426,2:28:49,64
427,2:28:59,63
428,2:29:09,64
429,2:29:24,65
430,2:29:29,64
431,2:29:39,63
432,2:29:44,64
433,2:29:59,64
434,2:30:04,65
435,2:30:19,64
436,2:30:29,65
437,2:30:34,64
438,2:30:39,66
439,2:30:44,67
440,2:30:49,62
441,2:30:54,61
442,2:30:59,62
443,2:31:09,63
444,2:31:19,64
445,2:31:24,62
446,2:31:29,60
447,2:31:34,60
448,2:31:39,61
449,2:31:54,62
450,2:32:09,62
451,2:32:19,63
452,2:32:29,65
453,2:32:39,64
454,2:32:44,63
455,2:32:54,64
456,2:32:59,65
457,2:33:04,64
458,2:33:19,63
459,2:33:34,63
460,2:33:39,64
461,2:33:49,63
462,2:33:54,64
463,2:34:09,64
464,2:34:14,65
465,2:34:19,64
466,2:34:24,63
467,2:34:29,63
468,2:34:39,64
469,2:34:44,63
470,2:34:59,64
471,2:35:09,63
472,2:35:14,62
473,2:35:29,63
474,2:35:34,64
475,2:35:44,63
476,2:35:59,63
477,2:36:09,64
478,2:36:19,63
479,2:36:34,63
480,2:36:49,63
481,2:36:54,65
482,2:36:59,64
483,2:37:09,63
484,2:37:24,61
485,2:37:39,62
486,2:37:44,63
487,2:37:54,64
488,2:37:59,65
489,2:38:09,63
