dateTime,Heart Rate
02/01/20 06:13:07,70
02/01/20 06:13:22,70
02/01/20 06:13:27,70
02/01/20 06:13:37,85
02/01/20 06:13:56,85
02/01/20 06:14:09,85
02/01/20 06:14:19,84
02/01/20 06:14:24,73
02/01/20 06:14:29,75
02/01/20 06:14:34,76
02/01/20 06:14:44,75
02/01/20 06:14:49,74
02/01/20 06:14:54,73
02/01/20 06:14:59,74
02/01/20 06:15:09,76
02/01/20 06:15:24,76
02/01/20 06:15:29,78
02/01/20 06:15:34,79
02/01/20 06:15:39,80
02/01/20 06:15:49,79
02/01/20 06:15:54,80
02/01/20 06:16:09,80
02/01/20 06:16:24,80
02/01/20 06:16:34,83
02/01/20 06:16:39,84
02/01/20 06:16:44,82
02/01/20 06:16:49,81
02/01/20 06:16:54,79
02/01/20 06:17:09,79
02/01/20 06:17:12,79
02/01/20 06:17:17,78
02/01/20 06:17:22,79
02/01/20 06:17:27,83
02/01/20 06:17:32,83
02/01/20 06:17:47,84
02/01/20 06:17:52,85
02/01/20 06:18:02,84
02/01/20 06:18:07,85
02/01/20 06:18:12,86
02/01/20 06:18:27,86
02/01/20 06:18:37,85
02/01/20 06:18:47,86
02/01/20 06:19:02,86
02/01/20 06:19:17,85
02/01/20 06:19:22,86
02/01/20 06:19:27,89
02/01/20 06:19:42,89
02/01/20 06:19:47,86
02/01/20 06:19:52,87
02/01/20 06:20:02,84
02/01/20 06:20:12,85
02/01/20 06:20:27,85
02/01/20 06:20:42,86
02/01/20 06:20:49,86
02/01/20 06:20:54,87
02/01/20 06:21:04,88
02/01/20 06:21:09,90
02/01/20 06:21:19,88
02/01/20 06:21:29,89
02/01/20 06:21:39,90
02/01/20 06:21:44,90
02/01/20 06:21:59,91
02/01/20 06:22:04,92
02/01/20 06:22:09,93
02/01/20 06:22:14,94
02/01/20 06:22:29,96
02/01/20 06:22:39,95
02/01/20 06:22:44,93
02/01/20 06:22:49,93
02/01/20 06:22:54,94
02/01/20 06:22:59,92
02/01/20 06:23:04,90
02/01/20 06:23:09,88
02/01/20 06:23:14,87
02/01/20 06:23:19,88
02/01/20 06:23:24,86
02/01/20 06:23:29,86
02/01/20 06:23:44,85
02/01/20 06:23:54,84
02/01/20 06:23:59,82
02/01/20 06:24:04,81
02/01/20 06:24:09,82
02/01/20 06:24:14,84
02/01/20 06:24:19,85
02/01/20 06:24:24,86
02/01/20 06:24:34,87
02/01/20 06:24:39,86
02/01/20 06:24:44,83
02/01/20 06:24:54,82
02/01/20 06:24:59,83
02/01/20 06:25:04,85
02/01/20 06:25:09,86
02/01/20 06:25:14,87
02/01/20 06:25:29,87
02/01/20 06:25:39,86
02/01/20 06:25:54,86
02/01/20 06:26:04,83
02/01/20 06:26:14,85
02/01/20 06:26:19,86
02/01/20 06:26:24,87
02/01/20 06:26:29,88
02/01/20 06:26:34,89
02/01/20 06:26:44,87
02/01/20 06:26:54,86
02/01/20 06:26:59,85
02/01/20 06:27:04,86
02/01/20 06:27:14,84
02/01/20 06:27:19,84
02/01/20 06:27:24,83
02/01/20 06:27:29,84
02/01/20 06:27:44,83
02/01/20 06:27:59,83
02/01/20 06:28:14,83
02/01/20 06:28:19,81
02/01/20 06:28:29,84
02/01/20 06:28:34,84
02/01/20 06:28:44,83
02/01/20 06:28:49,82
02/01/20 06:28:54,81
02/01/20 06:29:09,81
02/01/20 06:29:14,84
02/01/20 06:29:19,85
02/01/20 06:29:34,85
02/01/20 06:29:44,84
02/01/20 06:29:59,84
02/01/20 06:30:04,82
02/01/20 06:30:14,83
02/01/20 06:30:19,82
02/01/20 06:30:34,82
02/01/20 06:30:39,80
02/01/20 06:30:54,80
02/01/20 06:31:09,80
02/01/20 06:31:11,81
02/01/20 06:31:16,84
02/01/20 06:31:21,87
02/01/20 06:31:26,86
02/01/20 06:31:36,85
02/01/20 06:31:51,85
02/01/20 06:32:01,87
02/01/20 06:32:06,88
02/01/20 06:32:16,89
02/01/20 06:32:21,88
02/01/20 06:32:36,87
02/01/20 06:32:51,87
02/01/20 06:33:01,86
02/01/20 06:33:06,84
02/01/20 06:33:21,84
02/01/20 06:33:36,84
02/01/20 06:33:41,85
02/01/20 06:33:56,85
02/01/20 06:34:01,86
02/01/20 06:34:06,87
02/01/20 06:34:21,86
02/01/20 06:34:26,87
02/01/20 06:34:31,92
02/01/20 06:34:36,94
02/01/20 06:34:41,93
02/01/20 06:34:51,91
02/01/20 06:34:56,89
02/01/20 06:35:01,86
02/01/20 06:35:11,85
02/01/20 06:35:16,85
02/01/20 06:35:26,83
02/01/20 06:35:31,81
02/01/20 06:35:41,82
02/01/20 06:35:56,82
02/01/20 06:36:11,84
02/01/20 06:36:16,85
02/01/20 06:36:21,86
02/01/20 06:36:26,85
02/01/20 06:36:36,86
02/01/20 06:36:41,87
02/01/20 06:36:46,88
02/01/20 06:36:56,89
02/01/20 06:37:01,90
02/01/20 06:37:16,90
02/01/20 06:37:21,85
02/01/20 06:37:26,77
