dateTime,Heart Rate
01/23/20 05:00:02,70
01/23/20 05:32:07,70
01/23/20 05:46:09,70
01/23/20 05:48:55,70
01/23/20 06:43:40,70
01/23/20 06:44:30,70
01/23/20 06:44:35,70
01/23/20 06:44:40,67
01/23/20 06:44:45,62
01/23/20 06:45:05,70
01/23/20 06:45:10,70
01/23/20 06:45:15,88
01/23/20 06:45:20,93
01/23/20 06:45:35,93
01/23/20 06:45:40,90
01/23/20 06:45:45,85
01/23/20 06:45:50,89
01/23/20 06:45:55,90
01/23/20 06:46:00,90
01/23/20 06:46:05,89
01/23/20 06:46:10,88
01/23/20 06:46:15,88
01/23/20 06:46:20,89
01/23/20 06:46:30,90
01/23/20 06:46:35,89
01/23/20 06:46:45,90
01/23/20 06:47:00,90
01/23/20 06:47:05,90
01/23/20 06:47:10,89
01/23/20 06:47:15,88
01/23/20 06:47:20,87
01/23/20 06:47:25,86
01/23/20 06:47:30,86
01/23/20 06:47:40,87
01/23/20 06:47:46,86
01/23/20 06:48:01,86
01/23/20 06:48:06,87
01/23/20 06:48:11,86
01/23/20 06:48:16,86
01/23/20 06:48:31,87
01/23/20 06:48:36,88
01/23/20 06:48:41,91
01/23/20 06:48:46,92
01/23/20 06:48:51,91
01/23/20 06:48:56,92
01/23/20 06:49:11,92
01/23/20 06:49:21,93
01/23/20 06:49:36,94
01/23/20 06:49:41,89
01/23/20 06:49:46,87
01/23/20 06:49:51,88
01/23/20 06:50:01,85
01/23/20 06:50:06,83
01/23/20 06:50:11,67
01/23/20 06:50:16,56
01/23/20 06:50:21,55
01/23/20 06:50:26,54
01/23/20 06:50:36,55
01/23/20 06:50:46,54
01/23/20 06:50:51,53
01/23/20 06:51:01,54
01/23/20 06:51:06,56
01/23/20 06:51:16,57
01/23/20 06:51:21,59
01/23/20 06:51:26,60
01/23/20 06:51:31,59
01/23/20 06:51:41,58
01/23/20 06:51:46,57
01/23/20 06:51:51,56
01/23/20 06:52:01,57
01/23/20 06:52:06,56
01/23/20 06:52:11,55
01/23/20 06:52:16,54
01/23/20 06:52:31,56
01/23/20 06:52:36,58
01/23/20 06:52:41,61
01/23/20 06:52:46,64
01/23/20 06:52:51,65
01/23/20 06:52:56,66
01/23/20 06:53:01,69
01/23/20 06:53:06,72
01/23/20 06:53:11,72
01/23/20 06:53:26,72
01/23/20 06:53:31,75
01/23/20 06:53:36,76
01/23/20 06:53:41,77
01/23/20 06:53:46,76
01/23/20 06:53:51,74
01/23/20 06:53:56,72
01/23/20 06:54:01,65
01/23/20 06:54:06,61
01/23/20 06:54:11,63
01/23/20 06:54:16,64
01/23/20 06:54:21,65
01/23/20 06:54:26,64
01/23/20 06:54:36,62
01/23/20 06:54:41,61
01/23/20 06:54:46,57
01/23/20 06:54:51,55
01/23/20 06:54:56,54
01/23/20 06:55:11,55
01/23/20 06:55:16,57
01/23/20 06:55:21,59
01/23/20 06:55:26,61
01/23/20 06:55:31,63
01/23/20 06:55:36,64
01/23/20 06:55:41,65
01/23/20 06:55:46,67
01/23/20 06:55:51,75
01/23/20 06:55:56,89
01/23/20 06:56:01,92
01/23/20 06:56:06,91
01/23/20 06:56:11,89
01/23/20 06:56:16,88
01/23/20 06:56:21,86
01/23/20 06:56:26,85
01/23/20 06:56:31,84
01/23/20 06:56:41,84
01/23/20 06:56:56,84
01/23/20 06:57:01,81
01/23/20 06:57:06,79
01/23/20 06:57:11,77
01/23/20 06:57:16,76
01/23/20 06:57:21,72
01/23/20 06:57:26,70
01/23/20 06:57:31,71
01/23/20 06:57:41,70
01/23/20 06:57:56,70
01/23/20 06:58:11,70
01/23/20 06:58:26,70
01/23/20 06:58:36,70
01/23/20 06:58:51,70
01/23/20 06:59:06,69
01/23/20 06:59:11,64
01/23/20 06:59:16,56
01/23/20 06:59:21,55
01/23/20 06:59:26,54
01/23/20 06:59:31,52
01/23/20 06:59:36,51
01/23/20 06:59:51,53
01/23/20 06:59:56,55
01/23/20 07:00:01,57
01/23/20 07:00:06,60
01/23/20 07:00:11,62
01/23/20 07:00:16,65
01/23/20 07:00:21,67
01/23/20 07:00:26,67
01/23/20 07:00:31,68
01/23/20 07:00:36,69
01/23/20 07:00:41,70
01/23/20 07:00:46,75
01/23/20 07:00:51,64
01/23/20 07:01:06,62
01/23/20 07:01:11,55
01/23/20 07:01:16,54
01/23/20 07:01:21,53
01/23/20 07:01:26,52
01/23/20 07:01:41,52
01/23/20 07:01:46,51
01/23/20 07:01:56,52
01/23/20 07:02:01,53
01/23/20 07:02:06,54
01/23/20 07:02:11,56
01/23/20 07:02:16,57
01/23/20 07:02:21,59
01/23/20 07:02:26,62
01/23/20 07:02:41,65
01/23/20 07:02:46,70
01/23/20 07:02:51,66
01/23/20 07:02:56,55
01/23/20 07:03:11,55
01/23/20 07:03:16,54
01/23/20 07:03:21,58
01/23/20 07:03:26,64
01/23/20 07:03:31,86
