,Time,Heart Rate
0,3:22:25,70
1,3:22:55,70
2,3:23:10,71
3,3:23:15,78
4,3:23:20,84
5,3:23:25,83
6,3:23:40,82
7,3:23:45,83
8,3:23:50,82
9,3:23:55,83
10,3:24:00,88
11,3:24:05,89
12,3:24:10,92
13,3:24:15,95
14,3:24:20,94
15,3:24:25,93
16,3:24:35,96
17,3:24:40,96
18,3:24:50,97
19,3:24:55,92
20,3:25:00,88
21,3:25:10,92
22,3:25:15,94
23,3:25:20,96
24,3:25:25,97
25,3:25:30,98
26,3:25:35,98
27,3:25:40,97
28,3:25:45,98
29,3:26:00,98
30,3:26:10,99
31,3:26:25,99
32,3:26:35,101
33,3:26:45,99
34,3:26:50,98
35,3:26:55,96
36,3:27:00,93
37,3:27:15,93
38,3:27:20,94
39,3:27:35,95
40,3:27:45,96
41,3:28:00,96
42,3:28:10,95
43,3:28:15,94
44,3:28:30,94
45,3:28:45,92
46,3:29:00,91
47,3:29:05,90
48,3:29:15,90
49,3:29:30,90
50,3:29:40,90
51,3:29:55,90
52,3:30:00,91
53,3:30:05,90
54,3:30:10,89
55,3:30:15,89
56,3:30:20,90
57,3:30:25,89
58,3:30:35,90
59,3:30:50,90
60,3:31:05,90
61,3:31:20,90
62,3:31:30,90
63,3:31:45,90
64,3:32:00,90
65,3:32:05,91
66,3:32:15,94
67,3:32:20,95
68,3:32:25,90
69,3:32:30,89
70,3:32:35,88
71,3:32:40,86
72,3:32:55,85
73,3:33:00,83
74,3:33:05,84
75,3:33:10,85
76,3:33:25,84
77,3:33:40,84
78,3:33:55,84
79,3:34:00,86
80,3:34:05,85
81,3:34:10,84
82,3:34:15,84
83,3:34:20,83
84,3:34:25,82
85,3:34:30,82
86,3:34:45,82
87,3:34:55,86
88,3:35:05,85
89,3:35:15,86
90,3:35:20,87
91,3:35:25,86
92,3:35:30,84
93,3:35:35,83
94,3:35:50,83
95,3:36:00,83
96,3:36:05,82
97,3:36:10,81
98,3:36:20,82
99,3:36:35,82
100,3:36:45,82
101,3:36:50,83
102,3:37:00,84
103,3:37:05,85
104,3:37:20,84
105,3:37:25,83
106,3:37:35,82
107,3:37:40,83
108,3:37:45,82
109,3:37:50,81
110,3:38:05,81
111,3:38:10,81
112,3:38:20,84
113,3:38:30,83
114,3:38:35,82
115,3:38:40,81
116,3:38:45,80
117,3:39:00,81
118,3:39:05,82
119,3:39:20,81
120,3:39:25,80
121,3:39:35,82
122,3:39:50,81
123,3:39:55,80
124,3:40:10,81
125,3:40:15,82
126,3:40:30,82
127,3:40:35,83
128,3:40:40,84
129,3:40:55,84
130,3:41:00,85
131,3:41:05,84
132,3:41:20,83
133,3:41:30,82
134,3:41:40,81
135,3:41:45,80
136,3:41:50,80
137,3:41:55,79
138,3:42:10,79
139,3:42:15,78
140,3:42:30,78
141,3:42:45,78
142,3:43:00,78
143,3:43:10,77
144,3:43:25,77
145,3:43:35,77
146,3:43:45,78
147,3:44:00,78
148,3:45:35,75
149,3:45:50,75
150,3:46:00,74
151,3:46:05,75
152,3:46:20,75
153,3:46:30,74
154,3:46:40,75
155,3:46:45,76
156,3:46:50,75
157,3:46:55,74
158,3:47:10,74
159,3:47:25,74
160,3:47:40,74
161,3:47:55,73
162,3:48:10,72
163,3:48:15,73
164,3:48:25,73
165,3:48:30,71
166,3:48:45,71
167,3:48:50,68
168,3:48:55,68
169,3:49:00,67
170,3:49:10,68
171,3:49:15,69
172,3:49:21,69
173,3:49:26,70
174,3:49:31,69
175,3:49:46,68
176,3:49:56,69
177,3:50:06,67
178,3:50:11,68
179,3:50:21,67
180,3:50:26,69
181,3:50:31,71
182,3:50:46,70
183,3:50:51,69
184,3:50:56,71
185,3:51:01,72
186,3:51:16,71
187,3:51:21,72
188,3:51:26,73
189,3:51:41,73
190,3:51:56,73
191,3:52:11,72
192,3:52:26,73
193,3:52:31,71
194,3:52:36,70
195,3:52:41,71
196,3:52:56,72
197,3:53:01,73
198,3:53:16,73
199,3:53:21,73
200,3:53:26,72
201,3:53:31,73
202,3:53:36,74
203,3:53:51,73
204,3:53:56,74
205,3:54:06,75
206,3:54:21,75
207,3:54:31,74
208,3:54:36,73
209,3:54:51,73
210,3:55:06,72
211,3:55:21,72
212,3:55:26,73
213,3:55:31,74
214,3:55:36,75
215,3:55:41,74
216,3:55:56,70
217,3:56:01,68
218,3:56:06,69
219,3:56:11,70
220,3:56:16,72
221,3:56:26,73
222,3:56:31,74
223,3:56:36,75
224,3:56:46,74
225,3:57:01,74
226,3:57:06,74
227,3:57:11,73
228,3:57:26,73
229,3:57:41,74
230,3:57:46,73
231,3:58:01,73
232,3:58:06,72
233,3:58:21,73
234,3:58:26,74
235,3:58:36,73
236,3:58:41,72
237,3:58:56,72
238,3:59:06,73
239,3:59:16,72
240,3:59:21,71
241,3:59:36,71
242,3:59:41,72
243,3:59:51,71
244,4:00:06,71
245,4:00:11,70
246,4:00:21,71
247,4:00:36,71
248,4:00:41,72
249,4:00:56,72
250,4:01:11,72
251,4:01:16,72
252,4:01:22,72
253,4:01:37,72
254,4:01:42,73
255,4:01:57,73
256,4:02:02,74
257,4:02:17,72
258,4:02:22,70
259,4:02:27,71
