,Time,Heart Rate
0,0:00:03,71
1,0:00:18,72
2,0:00:33,70
3,0:00:38,68
4,0:00:43,69
5,0:00:48,70
6,0:00:53,71
7,0:01:03,70
8,0:01:13,73
9,0:01:18,73
10,0:01:28,72
11,0:01:38,71
12,0:01:43,69
13,0:01:53,70
14,0:02:03,71
15,0:02:13,72
16,0:02:18,74
17,0:02:33,72
18,0:02:38,69
19,0:02:43,66
20,0:02:48,65
21,0:02:53,67
22,0:02:58,69
23,0:03:03,70
24,0:03:08,71
25,0:03:23,71
26,0:03:33,70
27,0:03:38,68
28,0:03:43,67
29,0:03:53,69
30,0:03:58,70
31,0:04:03,71
32,0:04:18,72
33,0:04:28,71
34,0:04:33,70
35,0:04:43,69
36,0:04:48,67
37,0:04:58,66
38,0:05:03,67
39,0:05:08,69
40,0:05:13,70
41,0:05:18,71
42,0:05:33,71
43,0:05:38,70
44,0:05:48,71
45,0:05:53,69
46,0:05:58,67
47,0:06:03,66
48,0:06:08,65
49,0:06:13,63
50,0:06:18,61
51,0:06:23,63
52,0:06:28,66
53,0:06:33,69
54,0:06:38,70
55,0:06:43,68
56,0:06:48,66
57,0:06:53,65
58,0:06:58,66
59,0:07:03,68
60,0:07:08,70
61,0:07:13,71
62,0:07:28,72
63,0:07:33,71
64,0:07:38,69
65,0:07:43,70
66,0:07:58,70
67,0:08:03,71
68,0:08:13,72
69,0:08:23,73
70,0:08:38,72
71,0:08:43,71
72,0:08:48,70
73,0:08:58,69
74,0:09:13,70
75,0:09:18,71
76,0:09:23,70
77,0:09:33,69
78,0:09:38,68
79,0:09:48,70
80,0:10:03,71
81,0:10:18,71
82,0:10:33,71
83,0:10:48,71
84,0:11:03,71
85,0:11:08,70
86,0:11:13,69
87,0:11:23,70
88,0:11:28,72
89,0:11:38,71
90,0:11:43,69
91,0:11:53,70
92,0:12:08,70
93,0:12:13,71
94,0:12:23,72
95,0:12:28,71
96,0:12:43,72
97,0:12:48,71
98,0:13:03,71
99,0:13:08,72
100,0:13:13,71
101,0:13:28,72
102,0:13:43,71
103,0:13:58,71
104,0:14:08,72
105,0:14:13,73
106,0:14:18,72
107,0:14:28,71
108,0:14:38,69
109,0:14:43,67
110,0:14:53,68
111,0:14:58,69
112,0:15:03,70
113,0:15:18,70
114,0:15:28,70
115,0:15:43,70
116,0:15:44,70
117,0:15:49,72
118,0:15:54,71
119,0:15:59,70
120,0:16:14,70
121,0:16:29,71
122,0:16:39,72
123,0:16:54,72
124,0:16:59,73
125,0:17:04,72
126,0:17:14,71
127,0:17:29,72
128,0:17:34,71
129,0:17:44,72
130,0:17:54,71
131,0:18:04,70
132,0:18:09,68
133,0:18:14,65
134,0:18:19,66
135,0:18:24,68
136,0:18:29,69
137,0:18:34,70
138,0:18:44,71
139,0:18:49,72
140,0:18:54,73
141,0:18:59,72
142,0:19:09,71
143,0:19:14,71
144,0:19:24,72
145,0:19:29,71
146,0:19:44,71
147,0:19:49,72
148,0:20:04,71
149,0:20:09,70
150,0:20:14,67
151,0:20:19,65
152,0:20:24,66
153,0:20:29,68
154,0:20:34,69
155,0:20:49,70
156,0:20:54,71
157,0:20:59,72
158,0:21:14,72
159,0:21:24,73
160,0:21:29,69
161,0:21:34,65
162,0:21:39,64
163,0:21:44,66
164,0:21:49,67
165,0:21:54,68
166,0:21:59,69
167,0:22:04,71
168,0:22:14,69
169,0:22:19,67
170,0:22:24,67
171,0:22:34,68
172,0:22:49,68
173,0:22:59,67
174,0:23:04,68
175,0:23:09,69
176,0:23:14,70
177,0:23:24,71
178,0:23:34,70
179,0:23:39,69
180,0:23:44,68
181,0:23:49,67
182,0:23:59,68
183,0:24:04,69
184,0:24:09,70
185,0:24:14,71
186,0:24:29,67
187,0:24:34,64
188,0:24:39,63
189,0:24:44,66
190,0:24:49,69
191,0:24:54,70
192,0:25:04,71
193,0:25:19,71
194,0:25:29,70
195,0:25:44,71
196,0:25:49,70
197,0:25:54,70
198,0:25:59,69
199,0:26:09,70
200,0:26:19,71
201,0:26:29,70
202,0:26:39,71
203,0:26:44,70
204,0:26:59,70
205,0:27:14,71
206,0:27:19,72
207,0:27:24,71
208,0:27:29,70
209,0:27:44,70
210,0:27:59,70
211,0:28:04,69
212,0:28:09,68
213,0:28:24,68
214,0:28:29,70
215,0:28:44,70
216,0:28:59,71
217,0:29:04,67
218,0:29:09,66
219,0:29:19,67
220,0:29:24,69
221,0:29:30,70
222,0:29:35,72
223,0:29:40,71
224,0:29:55,70
225,0:30:00,69
226,0:30:10,70
227,0:30:15,71
228,0:30:20,72
229,0:30:25,73
230,0:30:40,73
231,0:30:45,72
232,0:31:00,72
233,0:31:05,73
234,0:31:15,72
235,0:31:30,72
236,0:31:35,71
237,0:31:45,72
238,0:31:50,73
239,0:32:05,73
240,0:32:20,72
241,0:32:25,71
242,0:32:40,72
243,0:32:55,72
244,0:33:05,71
245,0:33:10,70
246,0:33:15,69
247,0:33:20,67
248,0:33:25,67
249,0:33:30,69
250,0:33:35,71
251,0:33:50,71
252,0:34:00,72
253,0:34:05,73
254,0:34:10,72
255,0:34:15,70
256,0:34:20,69
257,0:34:30,70
258,0:34:35,71
259,0:34:40,72
260,0:34:45,71
261,0:34:50,70
262,0:34:55,69
263,0:35:05,67
264,0:35:10,66
265,0:35:20,68
266,0:35:25,69
267,0:35:30,70
268,0:35:35,72
269,0:35:50,72
270,0:35:55,71
271,0:36:00,70
272,0:36:05,69
273,0:36:10,68
274,0:36:20,70
275,0:36:25,71
276,0:36:40,71
277,0:36:55,70
278,0:37:10,71
279,0:37:25,71
280,0:37:40,70
281,0:37:45,69
282,0:37:50,69
283,0:37:55,70
284,0:38:00,71
285,0:38:05,72
286,0:38:20,72
287,0:38:25,70
288,0:38:30,69
289,0:38:35,68
290,0:38:40,69
291,0:38:45,70
292,0:38:50,71
293,0:39:05,71
294,0:39:20,69
295,0:39:25,71
296,0:39:40,71
297,0:39:45,69
298,0:39:50,67
299,0:40:00,70
300,0:40:05,71
301,0:40:10,73
302,0:40:20,72
303,0:40:25,71
304,0:40:40,72
305,0:40:45,73
306,0:40:55,72
307,0:41:00,71
308,0:41:15,72
309,0:41:20,73
310,0:41:35,73
311,0:41:45,72
312,0:42:00,71
313,0:42:05,68
314,0:42:15,69
315,0:42:20,70
316,0:42:25,71
317,0:42:30,72
318,0:42:45,72
319,0:42:50,71
320,0:42:55,70
321,0:43:10,71
322,0:43:15,72
323,0:43:20,71
324,0:43:25,70
325,0:43:40,71
326,0:43:45,72
327,0:43:50,71
328,0:43:55,70
329,0:44:05,71
330,0:44:15,72
331,0:44:25,71
332,0:44:40,71
333,0:44:50,72
334,0:45:00,72
335,0:45:15,72
336,0:45:20,83
337,0:45:25,80
338,0:45:30,70
339,0:45:35,64
340,0:45:40,63
341,0:45:45,64
342,0:45:50,67
343,0:46:00,68
344,0:46:05,70
345,0:46:15,68
346,0:46:25,69
347,0:46:30,70
348,0:46:35,69
349,0:46:40,68
350,0:46:50,69
351,0:47:00,70
352,0:47:05,71
353,0:47:20,71
354,0:47:25,73
355,0:47:35,72
356,0:47:40,71
357,0:47:50,73
358,0:47:55,74
359,0:48:10,76
360,0:48:15,80
361,0:48:20,75
362,0:48:25,71
363,0:48:30,67
364,0:48:35,66
365,0:48:40,71
366,0:48:45,75
367,0:48:55,76
368,0:49:00,80
369,0:49:05,75
370,0:49:10,69
371,0:49:15,66
372,0:49:20,67
373,0:49:25,68
374,0:49:30,69
