,Time,Heart Rate
0,1:26:24,70
1,1:26:47,70
2,1:26:57,91
3,1:37:41,70
4,1:38:47,70
5,1:39:15,70
6,1:39:25,70
7,2:10:52,70
8,2:33:10,70
9,2:33:25,70
10,2:33:40,70
11,2:33:45,71
12,2:33:55,73
13,2:34:00,73
14,2:34:05,74
15,2:34:10,74
16,2:34:15,73
17,2:34:20,75
18,2:34:25,76
19,2:34:35,78
20,2:34:40,80
21,2:34:55,80
22,2:35:00,82
23,2:35:10,81
24,2:35:15,82
25,2:35:25,81
26,2:35:40,81
27,2:36:16,76
28,2:36:21,77
29,2:36:36,78
30,2:36:41,79
31,2:36:51,81
32,2:36:56,82
33,2:37:01,81
34,2:37:06,80
35,2:37:11,79
36,2:37:26,81
37,2:37:31,85
38,2:37:36,86
39,2:37:51,88
40,2:38:01,90
41,2:38:06,92
42,2:38:11,93
43,2:38:16,92
44,2:38:21,90
45,2:38:36,89
46,2:38:41,89
47,2:38:46,90
48,2:39:01,90
49,2:39:06,88
50,2:39:16,80
51,2:39:21,73
52,2:39:26,71
53,2:39:31,71
54,2:39:36,71
55,2:39:41,72
56,2:39:46,73
57,2:39:51,74
58,2:39:56,77
59,2:40:01,78
60,2:40:11,79
61,2:40:21,80
62,2:40:26,81
63,2:40:31,83
64,2:40:36,84
65,2:40:41,83
66,2:40:46,82
67,2:40:51,81
68,2:40:56,79
69,2:41:01,76
70,2:41:06,73
71,2:41:21,75
72,2:41:26,73
73,2:41:36,74
74,2:41:41,75
75,2:41:46,76
76,2:41:51,77
77,2:41:56,76
78,2:42:01,74
79,2:42:06,71
80,2:42:11,68
81,2:42:16,67
82,2:42:26,68
83,2:42:41,68
84,2:42:46,67
85,2:42:51,66
86,2:42:56,67
87,2:43:01,68
88,2:43:11,67
89,2:43:16,68
90,2:43:21,69
91,2:43:31,67
92,2:43:36,68
93,2:43:41,68
94,2:43:51,69
95,2:43:56,70
96,2:44:06,69
97,2:44:11,68
98,2:44:16,69
99,2:44:21,68
100,2:44:36,68
101,2:44:41,68
102,2:44:46,69
103,2:45:01,69
104,2:45:06,69
105,2:45:16,69
106,2:45:26,69
107,2:45:32,68
108,2:45:42,69
109,2:45:52,68
110,2:45:57,67
111,2:46:12,67
112,2:46:27,66
113,2:46:32,67
114,2:46:37,68
115,2:46:47,70
116,2:46:52,72
117,2:46:57,71
118,2:47:02,69
119,2:47:07,68
120,2:47:12,65
121,2:47:22,66
122,2:47:27,68
123,2:47:32,67
124,2:47:47,67
125,2:47:52,68
126,2:48:02,68
127,2:48:07,69
128,2:48:22,69
129,2:48:27,70
130,2:48:37,71
131,2:48:42,70
132,2:48:47,68
133,2:48:52,65
134,2:48:57,65
135,2:49:02,66
136,2:49:07,68
137,2:49:22,67
138,2:49:37,67
139,2:49:47,68
140,2:49:57,69
141,2:50:02,68
142,2:50:17,69
143,2:50:22,69
144,2:50:32,69
145,2:50:37,69
146,2:50:42,70
147,2:50:52,71
148,2:51:07,71
149,2:51:22,71
150,2:51:27,72
151,2:51:32,74
152,2:51:37,81
153,2:51:42,80
154,2:51:47,79
155,2:51:52,75
156,2:51:57,69
157,2:52:02,65
158,2:52:07,64
159,2:52:12,65
160,2:52:17,66
161,2:52:22,66
162,2:52:27,64
163,2:52:32,63
164,2:52:37,62
165,2:52:52,61
166,2:52:57,61
167,2:53:02,60
168,2:53:17,61
169,2:53:22,62
170,2:53:32,62
171,2:53:47,62
172,2:54:02,63
173,2:54:12,62
174,2:54:22,61
175,2:54:27,58
176,2:54:32,57
177,2:54:37,59
178,2:54:42,61
179,2:54:47,62
180,2:54:57,61
181,2:55:02,62
182,2:55:07,61
183,2:55:17,62
184,2:55:27,61
185,2:55:37,62
186,2:55:42,64
187,2:55:47,69
188,2:55:52,66
189,2:55:57,63
190,2:56:12,63
191,2:56:17,62
192,2:56:27,61
193,2:56:32,62
194,2:56:37,66
195,2:56:42,67
196,2:56:47,69
197,2:56:57,67
198,2:57:02,65
199,2:57:07,63
200,2:57:12,62
201,2:57:17,61
202,2:57:27,64
203,2:57:32,64
204,2:57:37,65
205,2:57:42,67
206,2:57:47,66
207,2:57:57,65
208,2:58:07,66
209,2:58:12,66
210,2:58:17,64
211,2:58:32,64
212,2:58:37,63
213,2:58:47,64
214,2:58:57,63
215,2:59:03,63
216,2:59:08,65
217,2:59:13,65
218,2:59:18,64
219,2:59:23,65
220,2:59:33,64
221,2:59:38,63
222,2:59:43,62
223,2:59:53,63
224,2:59:58,64
225,3:00:03,65
226,3:00:08,63
227,3:00:13,63
228,3:00:18,65
229,3:00:23,72
230,3:00:28,68
231,3:00:33,65
232,3:00:38,63
233,3:00:53,63
234,3:00:58,64
235,3:01:03,69
236,3:01:13,68
237,3:01:18,68
238,3:01:23,68
239,3:01:33,69
240,3:01:38,72
241,3:01:43,74
242,3:01:48,70
243,3:01:53,66
244,3:01:58,62
245,3:02:03,61
246,3:02:08,66
247,3:02:13,67
248,3:02:18,62
249,3:02:33,62
250,3:02:38,61
251,3:02:43,60
252,3:02:48,61
253,3:02:58,60
254,3:03:08,61
255,3:03:13,62
256,3:03:18,63
257,3:03:23,61
258,3:03:28,60
259,3:03:38,61
260,3:03:43,62
261,3:03:48,63
262,3:03:53,65
263,3:03:58,66
264,3:04:03,67
265,3:04:08,69
266,3:04:13,68
267,3:04:18,65
268,3:04:28,66
269,3:04:33,65
270,3:04:38,64
271,3:04:48,67
272,3:04:53,65
273,3:04:58,63
274,3:05:03,60
275,3:05:08,62
276,3:05:13,63
277,3:05:18,66
278,3:05:23,67
279,3:05:28,69
280,3:05:38,67
281,3:05:43,65
282,3:05:48,66
283,3:05:53,68
284,3:05:58,66
285,3:06:03,64
286,3:06:08,64
287,3:06:13,67
288,3:06:18,74
289,3:06:23,69
290,3:06:28,66
291,3:06:33,62
292,3:06:38,63
293,3:06:43,64
294,3:06:48,63
295,3:06:53,62
296,3:06:58,62
297,3:07:03,61
298,3:07:08,62
299,3:07:13,66
300,3:07:18,63
301,3:07:23,64
302,3:07:28,67
303,3:07:33,68
304,3:07:38,65
305,3:07:48,63
306,3:07:53,61
307,3:07:58,61
308,3:08:03,62
309,3:08:18,64
310,3:08:23,62
311,3:08:33,63
312,3:08:38,62
313,3:08:48,64
314,3:08:53,62
315,3:09:03,63
316,3:09:13,64
317,3:09:18,66
318,3:09:23,67
319,3:09:28,67
320,3:09:33,66
321,3:09:38,65
322,3:09:43,66
323,3:09:48,66
324,3:09:53,65
325,3:09:58,64
326,3:10:03,63
327,3:10:08,62
328,3:10:13,63
329,3:10:18,64
330,3:10:28,65
331,3:10:33,66
332,3:10:38,65
333,3:10:43,64
334,3:10:48,63
335,3:11:03,63
336,3:11:08,64
337,3:11:13,65
338,3:11:18,64
339,3:11:33,62
340,3:11:38,60
341,3:11:43,61
342,3:11:48,63
343,3:11:53,64
344,3:12:08,64
345,3:12:23,66
346,3:12:33,64
347,3:12:48,62
348,3:12:53,63
349,3:12:58,65
350,3:13:03,66
351,3:13:18,68
352,3:13:23,69
353,3:13:28,67
354,3:13:33,67
355,3:13:43,63
356,3:13:48,61
357,3:13:53,62
358,3:13:58,64
359,3:14:13,63
360,3:14:28,62
361,3:14:33,63
362,3:14:38,64
363,3:14:53,64
364,3:15:08,64
365,3:15:23,63
366,3:15:38,64
367,3:15:43,65
368,3:15:48,64
369,3:15:58,65
370,3:16:13,66
371,3:16:18,65
372,3:16:23,66
373,3:16:38,66
374,3:16:53,65
375,3:17:03,66
376,3:17:18,66
377,3:17:23,66
378,3:17:38,66
379,3:17:43,64
380,3:17:48,63
381,3:18:03,64
382,3:18:13,65
383,3:18:18,66
384,3:18:23,67
385,3:18:28,66
386,3:18:38,65
387,3:18:53,64
388,3:19:03,63
389,3:19:08,64
390,3:19:13,65
391,3:19:18,66
392,3:19:23,65
393,3:19:28,64
394,3:19:43,64
395,3:19:53,65
396,3:19:58,66
397,3:20:08,65
398,3:20:23,65
399,3:20:33,65
400,3:20:48,65
401,3:20:53,63
402,3:20:58,62
403,3:21:04,63
404,3:21:09,64
405,3:21:19,65
406,3:21:24,66
407,3:21:34,65
408,3:21:39,66
409,3:21:44,65
410,3:21:49,66
411,3:21:54,65
412,3:21:59,63
413,3:22:09,64
414,3:22:19,63
415,3:22:34,64
416,3:22:39,65
417,3:22:44,66
418,3:22:54,65
419,3:22:59,64
420,3:23:14,65
421,3:23:19,66
422,3:23:29,65
423,3:23:34,64
424,3:23:39,63
425,3:23:49,64
426,3:23:54,65
427,3:24:04,64
428,3:24:14,65
429,3:24:19,66
430,3:24:24,66
431,3:24:29,70
432,3:24:34,70
433,3:24:39,67
434,3:24:49,66
435,3:24:59,64
436,3:25:09,63
437,3:25:19,64
438,3:25:24,65
439,3:25:34,67
440,3:25:44,66
441,3:25:59,66
442,3:26:09,64
443,3:26:14,63
444,3:26:29,64
445,3:26:34,63
446,3:26:44,64
447,3:26:49,65
448,3:26:59,66
449,3:27:09,67
450,3:27:14,66
451,3:27:19,65
452,3:27:34,65
453,3:27:49,65
454,3:28:04,65
455,3:28:19,65
456,3:28:24,64
457,3:28:29,64
458,3:28:44,65
459,3:28:49,66
460,3:28:54,67
461,3:28:59,66
462,3:29:04,65
463,3:29:14,66
464,3:29:19,68
465,3:29:24,69
466,3:29:29,68
467,3:29:34,67
468,3:29:44,66
469,3:29:49,65
470,3:30:04,66
471,3:30:09,65
472,3:30:19,64
473,3:30:34,64
474,3:30:44,63
475,3:30:54,64
476,3:31:04,65
477,3:31:09,66
478,3:31:24,67
479,3:31:39,66
480,3:31:44,65
481,3:31:49,64
482,3:32:04,64
483,3:32:09,66
484,3:32:14,67
485,3:32:19,69
486,3:32:24,72
487,3:32:34,70
488,3:32:39,68
489,3:32:44,67
490,3:32:49,65
491,3:32:54,64
492,3:33:04,65
493,3:33:09,66
494,3:33:14,65
495,3:33:24,66
496,3:33:34,65
497,3:33:49,63
498,3:33:59,64
499,3:34:04,65
500,3:34:09,64
501,3:34:14,63
502,3:34:19,62
503,3:34:24,63
504,3:34:29,64
505,3:34:34,66
506,3:34:39,64
507,3:34:54,65
508,3:34:59,64
509,3:35:14,65
510,3:35:19,66
511,3:35:24,66
512,3:35:29,67
513,3:35:34,66
514,3:35:44,65
515,3:35:49,63
516,3:35:59,64
517,3:36:04,65
518,3:36:14,66
519,3:36:29,66
520,3:36:34,65
521,3:36:39,64
522,3:36:49,65
523,3:37:04,65
524,3:37:09,64
525,3:37:14,63
526,3:37:29,63
527,3:37:39,64
528,3:37:54,66
529,3:37:59,72
530,3:38:04,77
531,3:38:09,75
532,3:38:14,72
533,3:38:24,73
534,3:38:29,76
535,3:38:39,67
536,3:38:44,61
537,3:38:49,58
538,3:38:54,57
539,3:39:09,56
540,3:39:14,57
541,3:39:19,55
542,3:39:24,57
543,3:39:29,56
544,3:39:34,58
545,3:39:39,60
546,3:39:44,61
547,3:39:59,61
548,3:40:09,61
549,3:40:14,60
550,3:40:24,61
551,3:40:29,62
552,3:40:39,61
553,3:40:44,63
554,3:40:54,61
555,3:40:59,62
556,3:41:04,63
557,3:41:09,62
558,3:41:24,62
559,3:41:39,62
560,3:41:44,65
561,3:41:49,64
562,3:41:55,64
563,3:42:05,63
564,3:42:20,64
565,3:42:35,65
566,3:42:50,65
567,3:42:55,63
568,3:43:00,64
569,3:43:05,62
570,3:43:15,61
571,3:43:30,62
572,3:43:45,61
573,3:43:50,62
574,3:43:55,63
575,3:44:05,64
576,3:44:10,63
577,3:44:25,63
578,3:44:35,64
579,3:44:40,63
580,3:44:55,64
581,3:45:05,63
582,3:45:10,62
583,3:45:15,63
584,3:45:30,63
585,3:45:35,64
586,3:45:40,63
587,3:45:45,65
588,3:45:50,67
589,3:45:55,63
590,3:46:05,64
591,3:46:10,65
592,3:46:15,68
