dateTime,Heart Rate
01/26/20 08:22:25,70
01/26/20 08:22:55,70
01/26/20 08:23:10,71
01/26/20 08:23:15,78
01/26/20 08:23:20,84
01/26/20 08:23:25,83
01/26/20 08:23:40,82
01/26/20 08:23:45,83
01/26/20 08:23:50,82
01/26/20 08:23:55,83
01/26/20 08:24:00,88
01/26/20 08:24:05,89
01/26/20 08:24:10,92
01/26/20 08:24:15,95
01/26/20 08:24:20,94
01/26/20 08:24:25,93
01/26/20 08:24:35,96
01/26/20 08:24:40,96
01/26/20 08:24:50,97
01/26/20 08:24:55,92
01/26/20 08:25:00,88
01/26/20 08:25:10,92
01/26/20 08:25:15,94
01/26/20 08:25:20,96
01/26/20 08:25:25,97
01/26/20 08:25:30,98
01/26/20 08:25:35,98
01/26/20 08:25:40,97
01/26/20 08:25:45,98
01/26/20 08:26:00,98
01/26/20 08:26:10,99
01/26/20 08:26:25,99
01/26/20 08:26:35,101
01/26/20 08:26:45,99
01/26/20 08:26:50,98
01/26/20 08:26:55,96
01/26/20 08:27:00,93
01/26/20 08:27:15,93
01/26/20 08:27:20,94
01/26/20 08:27:35,95
01/26/20 08:27:45,96
01/26/20 08:28:00,96
01/26/20 08:28:10,95
01/26/20 08:28:15,94
01/26/20 08:28:30,94
01/26/20 08:28:45,92
01/26/20 08:29:00,91
01/26/20 08:29:05,90
01/26/20 08:29:15,90
01/26/20 08:29:30,90
01/26/20 08:29:40,90
01/26/20 08:29:55,90
01/26/20 08:30:00,91
01/26/20 08:30:05,90
01/26/20 08:30:10,89
01/26/20 08:30:15,89
01/26/20 08:30:20,90
01/26/20 08:30:25,89
01/26/20 08:30:35,90
01/26/20 08:30:50,90
01/26/20 08:31:05,90
01/26/20 08:31:20,90
01/26/20 08:31:30,90
01/26/20 08:31:45,90
01/26/20 08:32:00,90
01/26/20 08:32:05,91
01/26/20 08:32:15,94
01/26/20 08:32:20,95
01/26/20 08:32:25,90
01/26/20 08:32:30,89
01/26/20 08:32:35,88
01/26/20 08:32:40,86
01/26/20 08:32:55,85
01/26/20 08:33:00,83
01/26/20 08:33:05,84
01/26/20 08:33:10,85
01/26/20 08:33:25,84
01/26/20 08:33:40,84
01/26/20 08:33:55,84
01/26/20 08:34:00,86
01/26/20 08:34:05,85
01/26/20 08:34:10,84
01/26/20 08:34:15,84
01/26/20 08:34:20,83
01/26/20 08:34:25,82
01/26/20 08:34:30,82
01/26/20 08:34:45,82
01/26/20 08:34:55,86
01/26/20 08:35:05,85
01/26/20 08:35:15,86
01/26/20 08:35:20,87
01/26/20 08:35:25,86
01/26/20 08:35:30,84
01/26/20 08:35:35,83
01/26/20 08:35:50,83
01/26/20 08:36:00,83
01/26/20 08:36:05,82
01/26/20 08:36:10,81
01/26/20 08:36:20,82
01/26/20 08:36:35,82
01/26/20 08:36:45,82
01/26/20 08:36:50,83
01/26/20 08:37:00,84
01/26/20 08:37:05,85
01/26/20 08:37:20,84
01/26/20 08:37:25,83
01/26/20 08:37:35,82
01/26/20 08:37:40,83
01/26/20 08:37:45,82
01/26/20 08:37:50,81
01/26/20 08:38:05,81
01/26/20 08:38:10,81
01/26/20 08:38:20,84
01/26/20 08:38:30,83
01/26/20 08:38:35,82
01/26/20 08:38:40,81
01/26/20 08:38:45,80
01/26/20 08:39:00,81
01/26/20 08:39:05,82
01/26/20 08:39:20,81
01/26/20 08:39:25,80
01/26/20 08:39:35,82
01/26/20 08:39:50,81
01/26/20 08:39:55,80
01/26/20 08:40:10,81
01/26/20 08:40:15,82
01/26/20 08:40:30,82
01/26/20 08:40:35,83
01/26/20 08:40:40,84
01/26/20 08:40:55,84
