dateTime,Heart Rate
02/02/20 07:41:43,70
02/02/20 07:41:53,77
02/02/20 07:42:08,101
02/02/20 07:42:13,99
02/02/20 07:42:28,96
02/02/20 07:42:43,96
02/02/20 07:42:58,91
02/02/20 07:43:03,86
02/02/20 07:43:08,84
02/02/20 07:43:13,83
02/02/20 07:43:23,82
02/02/20 07:43:28,80
02/02/20 07:43:38,81
02/02/20 07:43:43,83
02/02/20 07:43:48,88
02/02/20 07:43:53,87
02/02/20 07:43:58,86
02/02/20 07:44:03,88
02/02/20 07:44:08,90
02/02/20 07:44:18,91
02/02/20 07:44:23,92
02/02/20 07:44:28,91
02/02/20 07:44:33,90
02/02/20 07:44:43,91
02/02/20 07:44:48,93
02/02/20 07:44:53,94
02/02/20 07:45:03,90
02/02/20 07:45:08,89
02/02/20 07:45:18,88
02/02/20 07:45:33,88
02/02/20 07:45:42,86
02/02/20 07:45:52,88
02/02/20 07:46:07,88
02/02/20 07:46:22,88
02/02/20 07:46:37,89
02/02/20 07:46:52,90
02/02/20 07:46:57,92
02/02/20 07:47:07,93
02/02/20 07:47:12,93
02/02/20 07:47:22,92
02/02/20 07:47:32,93
02/02/20 07:47:42,92
02/02/20 07:47:47,91
02/02/20 07:47:52,90
02/02/20 07:47:57,90
02/02/20 07:48:07,91
02/02/20 07:48:17,89
02/02/20 07:48:22,89
02/02/20 07:48:27,88
02/02/20 07:48:32,87
02/02/20 07:48:37,85
02/02/20 07:48:47,85
02/02/20 07:48:52,85
02/02/20 07:49:07,85
02/02/20 07:49:12,83
02/02/20 07:49:17,87
02/02/20 07:49:22,90
02/02/20 07:49:27,89
02/02/20 07:49:32,85
02/02/20 07:49:37,83
02/02/20 07:49:42,81
02/02/20 07:49:47,81
02/02/20 07:50:02,81
02/02/20 07:50:07,82
02/02/20 07:50:17,81
02/02/20 07:50:22,81
02/02/20 07:50:27,80
02/02/20 07:50:32,79
02/02/20 07:50:37,80
02/02/20 07:50:42,81
02/02/20 07:50:52,81
02/02/20 07:51:07,81
02/02/20 07:51:22,80
02/02/20 07:51:37,79
02/02/20 07:51:42,78
02/02/20 07:51:52,81
02/02/20 07:51:57,82
02/02/20 07:52:02,79
02/02/20 07:52:12,80
02/02/20 07:52:22,79
02/02/20 07:52:27,77
02/02/20 07:52:32,78
02/02/20 07:52:37,78
02/02/20 07:52:52,78
02/02/20 07:52:57,79
02/02/20 07:53:07,80
02/02/20 07:53:12,79
02/02/20 07:53:27,78
02/02/20 07:53:32,77
02/02/20 07:53:37,78
02/02/20 07:53:42,79
02/02/20 07:53:47,80
02/02/20 07:54:02,80
02/02/20 07:54:17,80
02/02/20 07:54:32,80
02/02/20 07:54:47,79
02/02/20 07:54:57,82
