,Time,Heart Rate
0,15:24:03,70
1,15:24:13,77
2,15:24:18,98
3,15:24:33,98
4,15:24:54,114
5,15:25:24,86
6,15:25:40,80
7,15:27:30,70
8,15:27:47,69
9,15:28:12,70
10,15:29:00,70
11,15:29:05,74
12,15:29:41,70
13,15:29:51,66
14,15:29:56,65
15,15:30:11,66
16,15:30:35,66
17,15:30:40,68
18,15:30:45,70
19,15:31:00,70
20,15:31:15,70
21,15:31:30,70
22,15:31:35,73
23,15:31:40,75
24,15:31:55,75
25,15:32:05,76
26,15:32:10,77
27,15:32:15,74
28,15:32:20,70
29,15:32:25,71
30,15:32:40,71
31,15:32:55,71
32,15:33:05,73
33,15:33:10,75
34,15:33:15,76
35,15:33:25,76
36,15:33:35,77
37,15:33:50,77
38,15:33:55,77
39,15:34:05,78
40,15:34:12,76
41,15:34:22,75
42,15:34:27,76
43,15:34:32,75
44,15:34:37,75
45,15:34:47,73
46,15:34:52,74
47,15:34:57,75
48,15:35:12,75
49,15:35:27,75
50,15:35:42,75
51,15:35:47,74
52,15:35:57,75
53,15:36:02,77
54,15:36:12,78
55,15:36:27,79
56,15:36:32,80
57,15:36:47,80
58,15:36:57,81
59,15:37:07,82
60,15:37:12,83
61,15:37:22,85
62,15:37:27,86
63,15:37:32,87
64,15:37:47,87
65,15:37:52,86
66,15:37:57,85
67,15:38:02,84
68,15:38:12,83
69,15:38:17,81
70,15:38:22,77
71,15:38:27,76
72,15:38:37,77
73,15:38:52,77
74,15:39:07,77
75,15:39:22,77
76,15:39:32,78
77,15:39:37,77
78,15:39:42,78
79,15:39:47,79
80,15:39:57,82
81,15:40:02,76
82,15:40:07,75
83,15:40:22,75
84,15:40:32,76
85,15:40:37,77
86,15:40:52,76
87,15:40:57,77
88,15:41:02,78
89,15:41:07,79
90,15:41:12,80
91,15:41:17,82
92,15:41:22,81
93,15:41:27,80
94,15:41:32,80
95,15:41:47,79
96,15:41:57,78
97,15:42:12,78
98,15:42:17,77
99,15:42:22,78
100,15:42:27,81
101,15:42:32,84
102,15:42:37,86
103,15:42:47,82
104,15:42:52,83
105,15:42:57,83
106,15:43:07,82
107,15:43:12,81
108,15:43:22,82
109,15:43:32,83
110,15:43:37,82
111,15:43:47,81
112,15:43:52,80
113,15:43:57,79
114,15:44:02,80
115,15:44:07,81
116,15:44:12,82
117,15:44:17,84
118,15:44:22,86
119,15:44:27,90
120,15:44:32,92
121,15:44:38,93
122,15:44:53,93
123,15:44:58,93
124,15:45:03,90
125,15:45:08,87
126,15:45:18,87
127,15:45:23,86
128,15:45:28,83
129,15:45:33,82
130,15:45:38,81
131,15:45:48,80
132,15:45:53,79
133,15:45:58,77
134,15:46:08,78
135,15:46:13,79
136,15:46:23,81
137,15:46:28,78
138,15:46:43,78
139,15:46:48,79
140,15:46:53,80
141,15:46:58,82
142,15:47:08,81
143,15:47:18,81
144,15:47:28,81
145,15:47:33,82
146,15:47:43,83
147,15:47:53,84
148,15:47:58,83
149,15:48:03,84
150,15:48:08,82
151,15:48:13,82
152,15:48:18,81
153,15:48:23,79
154,15:48:28,80
155,15:48:33,79
156,15:48:48,79
157,15:48:53,76
158,15:48:58,75
159,15:49:13,75
160,15:49:18,76
161,15:49:33,76
162,15:49:43,76
163,15:49:48,75
164,15:49:53,73
165,15:50:08,73
166,15:50:23,72
167,15:50:28,73
168,15:50:33,79
169,15:50:38,81
170,15:50:43,79
171,15:50:48,76
172,15:50:53,72
173,15:51:02,72
174,15:51:17,71
175,15:51:32,70
176,15:51:42,72
177,15:51:52,73
178,15:52:02,74
179,15:52:07,79
180,15:52:12,80
181,15:52:22,81
182,15:52:37,81
183,15:52:42,82
184,15:52:47,83
185,15:53:02,83
186,15:54:47,70
187,15:54:57,109
188,15:55:02,108
189,15:56:09,70
190,15:56:24,74
191,15:59:53,70
192,16:02:16,70
193,16:02:26,76
194,16:02:31,107
195,16:02:41,110
196,16:02:51,112
197,16:02:56,114
198,16:03:01,112
199,16:03:06,100
200,16:03:21,100
201,16:03:31,101
202,16:03:36,100
203,16:03:41,94
204,16:03:46,89
205,16:03:51,88
206,16:03:56,86
207,16:04:01,83
208,16:04:11,84
209,16:04:26,83
210,16:04:31,84
211,16:04:36,85
212,16:04:41,84
213,16:04:46,83
214,16:04:56,81
215,16:05:01,77
216,16:05:06,76
217,16:05:11,75
218,16:05:16,74
219,16:05:31,73
220,16:05:41,72
221,16:05:51,72
222,16:06:06,73
223,16:06:11,74
224,16:06:16,73
225,16:06:21,72
226,16:06:36,72
227,16:06:51,72
228,16:07:06,73
229,16:07:11,72
230,16:07:16,73
231,16:07:21,74
232,16:07:31,73
233,16:07:46,75
234,16:07:51,73
235,16:07:56,72
236,16:08:01,70
237,16:08:06,69
238,16:08:16,71
239,16:08:26,71
240,16:08:31,71
241,16:08:41,72
242,16:08:56,72
243,16:09:11,72
244,16:09:21,73
245,16:09:36,73
246,16:09:46,76
247,16:09:56,77
248,16:10:01,79
249,16:10:16,79
250,16:10:21,80
251,16:10:31,81
252,16:10:46,81
253,16:10:51,82
254,16:10:56,81
255,16:11:11,81
256,16:11:26,82
257,16:11:41,82
258,16:11:51,84
259,16:11:56,83
260,16:12:06,84
261,16:12:11,85
262,16:12:16,84
263,16:12:31,84
264,16:12:37,81
265,16:12:42,80
266,16:12:47,81
267,16:12:52,80
268,16:13:02,79
269,16:13:07,75
270,16:13:12,75
271,16:13:17,79
272,16:13:22,81
273,16:13:27,81
274,16:13:32,78
275,16:13:47,78
276,16:13:57,77
277,16:14:07,78
278,16:14:12,77
279,16:14:17,78
280,16:14:22,80
281,16:14:27,81
282,16:14:37,84
283,16:14:42,85
284,16:14:47,86
285,16:14:52,85
286,16:15:02,84
287,16:15:07,83
288,16:15:12,85
289,16:15:17,86
290,16:15:27,88
291,16:15:32,91
292,16:15:42,90
293,16:15:47,89
294,16:15:52,90
295,16:15:57,91
296,16:16:02,93
297,16:16:07,98
298,16:16:12,100
299,16:16:17,99
300,16:16:27,97
301,16:16:32,98
302,16:16:37,102
303,16:16:42,103
304,16:16:47,100
305,16:16:52,95
306,16:16:57,95
307,16:17:02,95
308,16:17:12,94
309,16:17:27,94
310,16:17:32,94
311,16:17:42,94
312,16:17:47,91
313,16:17:52,91
314,16:18:07,91
315,16:18:12,89
316,16:18:17,87
317,16:18:32,88
318,16:18:37,90
319,16:18:42,91
320,16:18:47,93
321,16:18:57,93
322,16:19:07,94
323,16:19:17,95
324,16:19:22,94
325,16:19:27,91
326,16:19:32,90
327,16:19:37,89
328,16:19:42,90
329,16:19:47,92
330,16:19:57,93
331,16:20:02,97
332,16:20:07,98
333,16:20:12,100
334,16:20:17,98
335,16:20:22,96
336,16:20:32,97
337,16:20:42,96
338,16:20:47,94
339,16:20:52,92
340,16:20:57,91
341,16:21:02,89
342,16:21:07,87
343,16:21:12,84
344,16:21:17,84
345,16:21:22,83
346,16:21:27,84
347,16:21:32,84
348,16:21:37,85
349,16:21:47,83
350,16:21:52,83
351,16:22:07,83
352,16:22:12,85
353,16:22:27,85
354,16:22:37,84
355,16:22:42,83
356,16:22:47,84
357,16:22:57,86
358,16:23:02,88
359,16:23:12,87
360,16:23:17,88
361,16:23:22,89
362,16:23:27,90
363,16:23:32,89
364,16:23:47,91
365,16:23:52,92
366,16:23:57,92
367,16:24:07,93
368,16:24:12,92
369,16:24:17,91
370,16:24:22,90
371,16:24:27,89
372,16:24:32,87
373,16:24:37,77
374,16:24:42,73
375,16:24:52,72
376,16:25:07,72
377,16:25:17,71
378,16:25:22,72
379,16:25:37,75
380,16:25:42,77
381,16:25:47,79
382,16:25:52,82
383,16:26:02,77
384,16:26:07,72
385,16:26:12,71
386,16:26:22,72
387,16:26:37,73
388,16:26:42,74
389,16:26:47,75
390,16:26:52,74
391,16:27:07,74
392,16:27:12,73
393,16:27:27,73
394,16:27:42,72
395,16:27:52,74
396,16:28:07,73
397,16:28:12,71
398,16:28:17,71
399,16:28:32,71
400,16:28:42,72
401,16:28:47,72
402,16:28:57,74
403,16:29:07,75
404,16:29:17,76
405,16:29:32,76
406,16:29:42,74
407,16:29:52,76
408,16:30:02,78
409,16:30:17,78
410,16:30:22,76
411,16:30:27,76
412,16:30:42,76
413,16:30:47,73
414,16:30:52,74
415,16:30:57,74
416,16:31:02,73
417,16:31:07,71
418,16:31:12,70
419,16:31:17,72
420,16:31:27,70
421,16:31:42,70
422,16:31:43,70
423,16:31:58,71
424,16:32:03,70
425,16:32:18,69
426,16:32:23,70
427,16:32:38,70
428,16:32:53,70
429,16:33:08,72
430,16:33:23,72
431,16:33:28,71
432,16:33:33,69
433,16:33:38,70
434,16:33:48,71
435,16:33:53,70
436,16:33:58,71
437,16:34:03,72
438,16:34:08,71
439,16:34:18,69
440,16:34:23,68
441,16:34:28,70
442,16:34:33,71
443,16:34:38,72
444,16:34:43,74
445,16:34:58,73
446,16:35:08,72
447,16:35:13,71
448,16:35:18,70
449,16:35:24,69
450,16:35:39,69
451,16:35:54,70
452,16:36:04,69
453,16:36:09,70
454,16:36:14,69
455,16:36:19,68
456,16:36:34,69
457,16:36:39,70
458,16:36:44,71
459,16:36:49,73
460,16:36:59,73
461,16:37:14,73
462,16:37:29,73
463,16:37:34,72
464,16:37:39,71
465,16:37:44,70
466,16:37:49,71
467,16:37:54,70
468,16:38:09,70
469,16:38:14,71
470,16:38:19,72
471,16:38:29,72
472,16:38:44,72
473,16:38:49,71
474,16:38:59,72
475,16:39:14,71
476,16:39:19,71
477,16:39:29,70
478,16:39:34,69
479,16:39:44,68
480,16:39:54,69
481,16:39:59,70
482,16:40:09,71
483,16:40:14,70
