dateTime,Heart Rate
01/29/20 05:00:05,58
01/29/20 05:00:10,56
01/29/20 05:00:25,57
01/29/20 05:00:30,58
01/29/20 05:00:40,57
01/29/20 05:00:50,58
01/29/20 05:00:55,56
01/29/20 05:01:00,55
01/29/20 05:01:05,56
01/29/20 05:01:10,58
01/29/20 05:01:15,55
01/29/20 05:01:30,55
01/29/20 05:01:35,55
01/29/20 05:01:45,56
01/29/20 05:01:50,58
01/29/20 05:01:55,59
01/29/20 05:02:10,59
01/29/20 05:02:25,59
01/29/20 05:02:30,58
01/29/20 05:02:40,57
01/29/20 05:02:45,56
01/29/20 05:02:55,57
01/29/20 05:03:00,58
01/29/20 05:03:05,59
01/29/20 05:03:10,60
01/29/20 05:03:25,59
01/29/20 05:03:30,58
01/29/20 05:03:35,57
01/29/20 05:03:45,59
01/29/20 05:03:50,60
01/29/20 05:04:05,60
01/29/20 05:04:15,59
01/29/20 05:04:25,60
01/29/20 05:04:40,61
01/29/20 05:04:45,60
01/29/20 05:04:50,57
01/29/20 05:04:55,56
01/29/20 05:05:00,55
01/29/20 05:05:10,56
01/29/20 05:05:15,57
01/29/20 05:05:20,58
01/29/20 05:05:25,59
01/29/20 05:05:35,57
01/29/20 05:05:50,58
01/29/20 05:06:00,59
01/29/20 05:06:15,59
01/29/20 05:06:20,60
01/29/20 05:06:25,59
01/29/20 05:06:30,58
01/29/20 05:06:45,59
01/29/20 05:06:50,58
01/29/20 05:07:05,58
01/29/20 05:07:10,59
01/29/20 05:07:20,60
01/29/20 05:07:35,59
01/29/20 05:07:40,58
01/29/20 05:07:45,59
01/29/20 05:08:00,60
01/29/20 05:08:15,61
01/29/20 05:08:25,60
01/29/20 05:08:30,59
01/29/20 05:08:45,59
01/29/20 05:08:50,60
01/29/20 05:09:00,61
01/29/20 05:09:05,60
01/29/20 05:09:10,59
01/29/20 05:09:16,59
01/29/20 05:09:21,60
01/29/20 05:09:26,61
01/29/20 05:09:36,61
01/29/20 05:09:46,60
01/29/20 05:09:51,57
01/29/20 05:10:01,59
01/29/20 05:10:06,60
01/29/20 05:10:11,61
01/29/20 05:10:21,62
01/29/20 05:10:31,61
01/29/20 05:10:36,60
01/29/20 05:10:46,61
01/29/20 05:11:01,62
01/29/20 05:11:16,61
01/29/20 05:11:21,60
01/29/20 05:11:26,59
01/29/20 05:11:41,60
01/29/20 05:11:51,59
01/29/20 05:12:06,60
01/29/20 05:12:11,61
01/29/20 05:12:21,62
01/29/20 05:12:26,61
01/29/20 05:12:31,60
01/29/20 05:12:46,60
01/29/20 05:13:01,60
01/29/20 05:13:10,61
01/29/20 05:13:15,60
01/29/20 05:13:20,61
01/29/20 05:13:25,60
01/29/20 05:13:30,58
01/29/20 05:13:45,58
01/29/20 05:13:50,59
01/29/20 05:14:00,60
01/29/20 05:14:10,61
01/29/20 05:14:25,62
01/29/20 05:14:30,61
01/29/20 05:14:35,60
01/29/20 05:14:40,59
01/29/20 05:14:50,60
01/29/20 05:15:05,60
01/29/20 05:15:20,61
01/29/20 05:15:25,60
01/29/20 05:15:30,59
01/29/20 05:15:45,60
01/29/20 05:15:55,61
01/29/20 05:16:00,62
01/29/20 05:16:10,61
