,Time,Heart Rate
0,2:41:43,70
1,2:41:53,77
2,2:42:08,101
3,2:42:13,99
4,2:42:28,96
5,2:42:43,96
6,2:42:58,91
7,2:43:03,86
8,2:43:08,84
9,2:43:13,83
10,2:43:23,82
11,2:43:28,80
12,2:43:38,81
13,2:43:43,83
14,2:43:48,88
15,2:43:53,87
16,2:43:58,86
17,2:44:03,88
18,2:44:08,90
19,2:44:18,91
20,2:44:23,92
21,2:44:28,91
22,2:44:33,90
23,2:44:43,91
24,2:44:48,93
25,2:44:53,94
26,2:45:03,90
27,2:45:08,89
28,2:45:18,88
29,2:45:33,88
30,2:45:42,86
31,2:45:52,88
32,2:46:07,88
33,2:46:22,88
34,2:46:37,89
35,2:46:52,90
36,2:46:57,92
37,2:47:07,93
38,2:47:12,93
39,2:47:22,92
40,2:47:32,93
41,2:47:42,92
42,2:47:47,91
43,2:47:52,90
44,2:47:57,90
45,2:48:07,91
46,2:48:17,89
47,2:48:22,89
48,2:48:27,88
49,2:48:32,87
50,2:48:37,85
51,2:48:47,85
52,2:48:52,85
53,2:49:07,85
54,2:49:12,83
55,2:49:17,87
56,2:49:22,90
57,2:49:27,89
58,2:49:32,85
59,2:49:37,83
60,2:49:42,81
61,2:49:47,81
62,2:50:02,81
63,2:50:07,82
64,2:50:17,81
65,2:50:22,81
66,2:50:27,80
67,2:50:32,79
68,2:50:37,80
69,2:50:42,81
70,2:50:52,81
71,2:51:07,81
72,2:51:22,80
73,2:51:37,79
74,2:51:42,78
75,2:51:52,81
76,2:51:57,82
77,2:52:02,79
78,2:52:12,80
79,2:52:22,79
80,2:52:27,77
81,2:52:32,78
82,2:52:37,78
83,2:52:52,78
84,2:52:57,79
85,2:53:07,80
86,2:53:12,79
87,2:53:27,78
88,2:53:32,77
89,2:53:37,78
90,2:53:42,79
91,2:53:47,80
92,2:54:02,80
93,2:54:17,80
94,2:54:32,80
95,2:54:47,79
96,2:54:57,82
97,2:55:02,81
98,2:55:07,81
99,2:55:17,80
100,2:55:32,80
101,2:55:47,79
102,2:55:52,79
103,2:56:07,82
104,2:56:12,82
105,2:56:17,80
106,2:56:27,81
107,2:56:37,82
108,2:56:42,83
109,2:56:57,83
110,2:57:02,81
111,2:57:08,78
112,2:57:13,76
113,2:57:28,73
114,2:57:33,71
115,2:57:38,75
116,2:57:43,81
117,2:57:48,82
118,2:58:03,82
119,2:58:18,82
120,2:58:23,81
121,2:58:28,81
122,2:58:33,80
123,2:58:38,80
124,2:58:43,81
125,2:58:48,82
126,2:58:53,81
127,2:58:58,80
128,2:59:03,79
129,2:59:08,77
130,2:59:13,76
131,2:59:18,74
132,2:59:23,71
133,2:59:28,69
134,2:59:33,70
135,2:59:38,71
136,2:59:43,73
137,2:59:48,74
138,2:59:53,74
139,2:59:58,73
140,3:00:03,72
141,3:00:08,70
142,3:00:18,71
143,3:00:33,73
144,3:00:38,77
145,3:00:48,76
146,3:00:53,76
147,3:00:58,76
148,3:01:03,74
149,3:01:08,70
150,3:01:18,71
151,3:01:28,70
152,3:01:38,71
153,3:01:43,72
154,3:01:53,70
155,3:01:58,71
156,3:02:03,73
157,3:02:08,74
158,3:02:13,73
159,3:02:18,70
160,3:02:23,74
161,3:02:33,75
162,3:02:38,79
163,3:02:43,77
164,3:02:48,76
165,3:02:53,76
166,3:02:58,75
167,3:03:03,76
168,3:03:08,78
169,3:03:13,75
170,3:03:18,71
171,3:03:23,72
172,3:03:28,73
173,3:03:33,74
174,3:03:38,75
175,3:03:43,74
176,3:03:48,75
177,3:03:53,78
178,3:03:58,76
179,3:04:03,75
180,3:04:08,74
181,3:04:13,75
182,3:04:18,78
183,3:04:23,77
184,3:04:28,74
185,3:04:33,70
186,3:04:38,68
187,3:04:43,68
188,3:04:48,69
189,3:04:53,70
190,3:04:58,69
191,3:05:03,70
192,3:05:08,72
193,3:05:23,73
194,3:05:28,71
195,3:05:33,69
196,3:05:38,68
197,3:05:43,69
198,3:05:53,71
199,3:05:58,72
200,3:06:03,75
201,3:06:13,73
202,3:06:18,71
203,3:06:28,72
204,3:06:33,71
205,3:06:38,69
206,3:06:43,68
207,3:06:48,69
208,3:06:53,70
209,3:06:58,69
210,3:07:03,68
211,3:07:13,67
212,3:07:18,69
213,3:07:23,71
214,3:07:38,72
215,3:07:53,74
216,3:07:58,72
217,3:08:08,71
218,3:08:18,73
219,3:08:23,76
220,3:08:28,74
221,3:08:33,73
222,3:08:38,71
223,3:08:53,71
224,3:09:08,72
225,3:09:13,73
226,3:09:18,72
227,3:09:33,71
228,3:09:48,71
229,3:10:03,71
230,3:10:08,70
231,3:10:13,71
232,3:10:18,72
233,3:10:23,74
234,3:10:28,73
235,3:10:33,72
236,3:10:38,71
237,3:10:48,70
238,3:11:03,71
239,3:11:08,72
240,3:11:13,73
241,3:11:23,72
242,3:11:38,73
243,3:11:43,71
244,3:11:58,71
245,3:12:13,71
246,3:12:18,70
247,3:12:33,70
248,3:12:43,72
249,3:12:58,72
250,3:13:03,71
251,3:13:08,72
252,3:13:13,73
253,3:13:18,72
254,3:13:23,71
255,3:13:33,72
256,3:13:43,73
257,3:13:58,73
258,3:14:08,72
259,3:14:13,70
260,3:14:18,68
261,3:14:23,67
262,3:14:28,69
263,3:14:33,70
264,3:14:38,71
265,3:14:43,73
266,3:14:53,71
267,3:14:58,70
268,3:15:13,72
269,3:15:18,71
270,3:15:23,70
271,3:15:28,69
272,3:15:33,70
273,3:15:39,70
274,3:15:44,69
275,3:15:49,68
276,3:15:54,67
277,3:16:04,68
278,3:16:09,70
279,3:16:14,69
280,3:16:19,68
281,3:16:24,67
282,3:16:29,66
283,3:16:39,67
284,3:16:44,69
285,3:16:49,68
286,3:17:04,67
287,3:17:14,68
288,3:17:19,69
289,3:17:24,70
290,3:17:34,68
