,Time,Heart Rate
0,0:09:44,70
1,0:15:50,70
2,0:16:00,91
3,0:16:11,121
4,0:16:16,125
5,0:16:21,114
6,0:16:26,104
7,0:16:31,95
8,0:16:36,91
9,0:16:46,90
10,0:17:32,70
11,0:17:37,70
12,0:17:42,67
13,0:18:08,70
14,0:18:41,70
15,0:18:52,70
16,0:20:14,70
17,0:21:42,70
18,0:36:04,70
19,0:36:09,70
20,0:36:47,70
21,0:42:36,70
22,0:42:41,70
23,0:42:56,92
24,0:43:01,99
25,0:43:06,100
26,0:43:48,70
27,0:43:53,70
28,0:44:25,70
29,0:44:40,70
30,0:44:45,70
31,0:44:55,77
32,0:45:00,83
33,0:45:05,77
34,0:45:10,75
35,0:45:15,74
36,0:45:30,74
37,0:45:35,75
38,0:45:40,73
39,0:45:45,72
40,0:45:50,69
41,0:45:55,69
42,0:46:10,69
43,0:47:42,75
44,0:47:47,74
45,0:47:52,73
46,0:47:57,72
47,0:48:02,71
48,0:48:12,70
49,0:48:17,70
50,0:48:22,70
51,0:48:32,71
52,0:48:47,72
53,0:48:52,71
54,0:48:57,70
55,0:49:02,69
56,0:49:17,69
57,0:49:32,69
58,0:49:37,68
59,0:49:52,68
60,0:49:57,70
61,0:50:02,71
62,0:50:17,71
63,0:50:32,71
64,0:50:37,71
65,0:50:52,71
66,0:50:57,70
67,0:51:02,71
68,0:51:09,76
69,0:51:14,80
70,0:51:19,75
71,0:51:24,74
72,0:51:29,73
73,0:51:39,74
74,0:51:49,73
75,0:52:04,73
76,0:52:09,74
77,0:52:14,73
78,0:52:24,74
79,0:52:29,73
80,0:52:34,69
81,0:52:39,70
82,0:52:44,68
83,0:52:49,64
84,0:52:54,63
85,0:53:09,61
86,0:53:14,60
87,0:53:19,60
88,0:53:24,59
89,0:53:29,59
90,0:53:39,59
91,0:53:44,61
92,0:53:49,62
93,0:53:54,61
94,0:54:09,62
95,0:54:14,62
96,0:54:24,60
97,0:54:29,59
98,0:54:34,58
99,0:54:44,59
100,0:54:49,59
101,0:55:04,59
102,0:55:14,58
103,0:55:24,58
104,0:55:29,58
105,0:55:44,58
106,0:55:59,57
107,0:56:14,57
108,0:56:19,56
109,0:56:24,57
110,0:56:34,58
111,0:56:49,59
112,0:57:04,59
113,0:57:09,58
114,0:57:14,58
115,0:57:19,58
116,0:57:24,59
117,0:57:34,60
118,0:57:39,60
119,0:57:44,59
120,0:57:54,58
121,0:57:59,57
122,0:58:04,55
123,0:58:19,55
124,0:58:24,54
125,0:58:29,55
126,0:58:44,56
127,0:58:54,58
128,0:58:59,60
129,0:59:04,59
130,0:59:09,58
131,0:59:19,59
132,0:59:24,60
133,0:59:34,61
134,0:59:49,62
135,0:59:54,63
136,0:59:59,62
137,1:00:09,61
138,1:00:14,60
139,1:00:24,59
140,1:00:29,58
141,1:00:44,58
142,1:00:59,58
143,1:01:04,57
144,1:01:09,56
145,1:01:19,57
146,1:01:24,58
147,1:01:34,57
148,1:01:44,56
149,1:01:49,56
150,1:01:54,57
151,1:01:59,58
152,1:02:14,59
153,1:02:29,59
154,1:02:34,64
155,1:02:39,70
156,1:02:44,68
157,1:02:49,66
158,1:02:54,63
159,1:02:59,61
160,1:03:04,60
161,1:03:09,61
162,1:03:14,60
163,1:03:19,59
164,1:03:24,60
165,1:03:29,61
166,1:03:44,60
167,1:03:49,59
168,1:03:59,61
169,1:04:14,61
170,1:04:24,62
171,1:04:29,61
172,1:04:34,60
173,1:04:39,59
174,1:04:44,59
175,1:04:50,59
176,1:04:55,60
177,1:05:05,61
178,1:05:20,63
179,1:05:25,62
180,1:05:30,61
181,1:05:45,61
182,1:05:55,62
183,1:06:10,60
184,1:06:15,56
185,1:06:20,54
186,1:06:25,55
187,1:06:30,58
188,1:06:35,60
189,1:06:40,61
190,1:06:45,60
191,1:06:50,58
192,1:06:55,56
193,1:07:10,56
194,1:07:15,53
195,1:07:20,55
196,1:07:30,54
197,1:07:35,53
198,1:07:40,55
199,1:07:45,56
200,1:07:50,58
201,1:07:56,59
202,1:08:01,57
203,1:08:06,55
204,1:08:11,57
205,1:08:16,56
206,1:08:21,53
207,1:08:31,54
208,1:08:36,53
209,1:08:41,54
210,1:08:46,55
211,1:08:51,56
212,1:08:56,57
213,1:09:11,56
214,1:09:26,57
215,1:09:31,58
216,1:09:36,59
217,1:09:41,58
218,1:09:46,55
219,1:09:51,54
220,1:10:06,56
221,1:10:11,59
222,1:10:16,61
223,1:10:21,60
224,1:10:26,58
225,1:10:31,57
226,1:10:36,56
227,1:10:41,55
228,1:10:46,58
229,1:10:51,57
230,1:10:56,58
231,1:11:01,57
232,1:11:06,58
233,1:11:11,57
234,1:11:26,57
235,1:11:31,58
236,1:11:46,58
237,1:11:51,57
238,1:11:56,58
239,1:12:06,59
240,1:12:16,60
241,1:12:21,59
242,1:12:26,57
243,1:12:31,58
244,1:12:46,58
245,1:12:51,56
246,1:13:01,57
247,1:13:11,58
248,1:13:26,59
249,1:13:41,61
250,1:13:51,60
251,1:13:56,61
252,1:14:06,60
253,1:14:21,59
254,1:14:26,56
255,1:14:31,56
256,1:14:41,58
257,1:14:46,71
258,1:14:51,75
259,1:14:56,67
260,1:15:01,63
261,1:15:06,59
262,1:15:21,60
263,1:15:26,61
264,1:15:31,62
265,1:15:36,61
266,1:15:41,60
267,1:15:46,59
268,1:15:56,60
269,1:16:01,59
270,1:16:16,57
271,1:16:21,56
272,1:16:26,55
273,1:16:31,53
274,1:16:36,54
275,1:16:41,55
276,1:16:51,56
