dateTime,Heart Rate
01/24/20 05:16:58,70
01/24/20 05:17:03,70
01/24/20 05:17:08,72
01/24/20 05:17:13,87
01/24/20 05:17:18,75
01/24/20 05:17:23,77
01/24/20 05:17:28,85
01/24/20 05:17:33,90
01/24/20 05:17:38,89
01/24/20 05:17:43,96
01/24/20 05:17:48,102
01/24/20 05:17:53,106
01/24/20 05:17:58,110
01/24/20 05:19:20,70
01/24/20 05:19:30,69
01/24/20 05:23:27,70
01/24/20 05:23:37,71
01/24/20 05:23:42,71
01/24/20 05:23:47,66
01/24/20 05:24:02,66
01/24/20 05:24:17,65
01/24/20 05:24:22,66
01/24/20 05:24:27,67
01/24/20 05:24:42,67
01/24/20 05:24:52,67
01/24/20 05:24:57,68
01/24/20 05:25:02,70
01/24/20 05:25:12,70
01/24/20 05:25:27,70
01/24/20 05:25:32,71
01/24/20 05:25:37,68
01/24/20 05:25:42,68
01/24/20 05:25:47,67
01/24/20 05:25:52,67
01/24/20 05:26:02,67
01/24/20 05:26:12,66
01/24/20 05:26:17,67
01/24/20 05:26:32,67
01/24/20 05:26:48,70
01/24/20 05:26:58,69
01/24/20 05:27:03,66
01/24/20 05:27:08,65
01/24/20 05:27:13,66
01/24/20 05:27:18,66
01/24/20 05:27:33,66
01/24/20 05:30:27,69
01/24/20 05:30:32,68
01/24/20 05:30:37,67
01/24/20 05:30:42,66
01/24/20 05:30:57,67
01/24/20 05:31:02,68
01/24/20 05:31:12,67
01/24/20 05:31:27,66
01/24/20 05:31:42,66
01/24/20 05:31:52,65
01/24/20 05:31:57,66
01/24/20 05:32:02,67
01/24/20 05:32:07,65
01/24/20 05:32:12,67
01/24/20 05:32:17,68
01/24/20 05:32:22,68
01/24/20 05:32:27,67
01/24/20 05:32:37,66
01/24/20 05:32:42,65
01/24/20 05:32:47,65
01/24/20 05:33:02,65
01/24/20 05:33:12,66
01/24/20 05:33:27,67
01/24/20 05:33:32,68
01/24/20 05:33:47,69
01/24/20 05:33:52,72
01/24/20 05:34:02,71
01/24/20 05:34:07,70
01/24/20 05:34:12,70
01/24/20 05:34:17,68
01/24/20 05:34:22,67
01/24/20 05:34:27,66
01/24/20 05:34:32,66
01/24/20 05:34:42,65
01/24/20 05:34:47,66
01/24/20 05:34:52,67
01/24/20 05:35:07,67
01/24/20 05:35:22,67
01/24/20 05:35:37,67
01/24/20 05:35:47,66
01/24/20 05:35:52,65
01/24/20 05:35:57,66
01/24/20 05:36:12,67
01/24/20 05:36:17,68
01/24/20 05:36:27,67
01/24/20 05:36:37,66
01/24/20 05:36:47,65
01/24/20 05:37:02,65
01/24/20 05:37:17,62
01/24/20 05:37:32,60
01/24/20 05:37:47,63
01/24/20 05:37:52,64
01/24/20 05:37:57,65
01/24/20 05:38:12,65
01/24/20 05:38:17,65
01/24/20 05:38:27,67
01/24/20 05:38:32,69
01/24/20 05:38:37,70
01/24/20 05:38:47,71
01/24/20 05:38:52,72
01/24/20 05:38:57,74
01/24/20 05:39:07,73
01/24/20 05:39:12,71
01/24/20 05:39:17,70
01/24/20 05:39:22,72
01/24/20 05:39:27,73
01/24/20 05:39:32,75
01/24/20 05:39:37,72
01/24/20 05:39:42,71
01/24/20 05:39:47,70
01/24/20 05:39:52,64
01/24/20 05:39:57,62
01/24/20 05:40:07,63
01/24/20 05:40:12,61
01/24/20 05:40:17,59
01/24/20 05:40:22,59
01/24/20 05:40:27,60
01/24/20 05:40:32,60
01/24/20 05:40:37,60
01/24/20 05:40:42,59
01/24/20 05:40:47,56
01/24/20 05:40:52,56
01/24/20 05:40:57,58
01/24/20 05:41:02,58
01/24/20 05:41:12,57
01/24/20 05:41:17,58
