,EDA
0,0.171657
1,0.171657
2,0.169095
3,0.166533
4,0.166533
5,0.16269
6,0.16269
7,0.163971
8,0.22667584380378658
9,0.22347334380378658
10,0.20297684380378656
11,0.22027084380378656
12,0.20361734380378657
13,0.151161
14,0.14987999999999999
15,0.152442
16,0.14987999999999999
17,0.21963034380378654
18,0.22155184380378656
19,0.16774884380378657
20,0.146037
21,0.151161
22,0.148599
23,0.14987999999999999
24,0.148599
25,0.143475
26,0.148599
27,0.148599
28,0.21898984380378655
29,0.21898984380378655
30,0.147318
31,0.21834934380378657
32,0.128102
33,0.131945
34,0.21066284380378658
35,0.21834934380378657
36,0.146037
37,0.144756
38,0.144756
39,0.143475
40,0.14219400000000001
41,0.143475
42,0.14219400000000001
43,0.14219400000000001
44,0.14219400000000001
45,0.143475
46,0.144756
47,0.143475
48,0.146037
49,0.146037
50,0.144756
51,0.144756
52,0.143475
53,0.143475
54,0.14091199999999998
55,0.14091199999999998
56,0.14091199999999998
57,0.14091199999999998
58,0.13835
59,0.14091199999999998
60,0.139631
61,0.14219400000000001
62,0.21578734380378656
63,0.21642784380378655
64,0.18632334380378657
65,0.12554
66,0.11273
67,0.20105534380378656
68,0.176781
69,0.23308084380378657
70,0.22731634380378657
71,0.166533
72,0.22795684380378656
73,0.13835
74,0.21386534380378658
75,0.161409
76,0.157566
77,0.22347334380378658
78,0.22411384380378657
79,0.153723
80,0.155004
81,0.157566
82,0.15884700000000002
83,0.157566
84,0.155004
85,0.155004
86,0.15628499999999998
87,0.153723
88,0.152442
89,0.152442
90,0.153723
91,0.151161
92,0.152442
93,0.148599
94,0.14987999999999999
95,0.155004
96,0.153723
97,0.153723
98,0.152442
99,0.153723
100,0.152442
101,0.153723
102,0.151161
103,0.153723
104,0.152442
105,0.14987999999999999
106,0.14987999999999999
107,0.14987999999999999
108,0.148599
109,0.14987999999999999
110,0.148599
111,0.148599
112,0.14987999999999999
113,0.21963034380378654
114,0.21514634380378655
115,0.16269
116,0.14987999999999999
117,0.139631
118,0.147318
119,0.148599
120,0.148599
121,0.148599
122,0.148599
123,0.146037
124,0.14219400000000001
125,0.146037
126,0.146037
127,0.146037
128,0.146037
129,0.146037
130,0.144756
131,0.148599
132,0.14987999999999999
133,0.14987999999999999
134,0.148599
135,0.148599
136,0.147318
137,0.14987999999999999
138,0.148599
139,0.147318
140,0.148599
141,0.146037
142,0.146037
143,0.147318
144,0.146037
145,0.144756
146,0.143475
147,0.144756
148,0.147318
149,0.148599
150,0.147318
151,0.148599
152,0.148599
153,0.147318
154,0.147318
155,0.146037
156,0.146037
157,0.143475
158,0.146037
159,0.147318
160,0.146037
161,0.144756
162,0.146037
163,0.147318
164,0.148599
165,0.147318
166,0.148599
167,0.148599
168,0.146037
169,0.148599
170,0.148599
171,0.147318
172,0.146037
173,0.144756
174,0.144756
175,0.21706834380378656
176,0.21770884380378658
177,0.13578800000000002
178,0.21258434380378657
179,0.14219400000000001
180,0.146037
181,0.146037
182,0.147318
183,0.147318
184,0.147318
185,0.147318
186,0.147318
187,0.146037
188,0.147318
189,0.144756
190,0.14219400000000001
191,0.143475
192,0.14219400000000001
193,0.144756
194,0.143475
195,0.144756
196,0.146037
197,0.147318
198,0.147318
199,0.147318
200,0.146037
201,0.146037
202,0.146037
203,0.147318
204,0.144756
205,0.146037
206,0.143475
207,0.143475
208,0.143475
209,0.143475
210,0.143475
211,0.143475
212,0.14219400000000001
213,0.14219400000000001
214,0.144756
215,0.144756
216,0.146037
217,0.144756
218,0.146037
219,0.146037
220,0.144756
221,0.146037
222,0.147318
223,0.14219400000000001
224,0.147318
225,0.14091199999999998
226,0.143475
227,0.14219400000000001
228,0.143475
229,0.143475
230,0.143475
231,0.143475
232,0.14219400000000001
233,0.143475
234,0.144756
235,0.144756
236,0.147318
237,0.147318
238,0.147318
239,0.148599
240,0.147318
241,0.144756
242,0.146037
243,0.146037
244,0.147318
245,0.14219400000000001
246,0.143475
247,0.143475
248,0.143475
249,0.143475
250,0.134507
251,0.146037
252,0.14219400000000001
253,0.143475
254,0.21642784380378655
255,0.22027084380378656
256,0.20233634380378657
257,0.151161
258,0.14987999999999999
259,0.153723
260,0.148599
261,0.148599
262,0.148599
263,0.147318
264,0.148599
265,0.148599
266,0.146037
267,0.144756
268,0.146037
269,0.147318
270,0.146037
271,0.146037
272,0.146037
273,0.146037
274,0.146037
275,0.21770884380378658
276,0.21834934380378657
277,0.14987999999999999
278,0.14987999999999999
279,0.14987999999999999
280,0.148599
281,0.14987999999999999
282,0.151161
283,0.155004
284,0.148599
285,0.151161
286,0.14987999999999999
287,0.147318
288,0.148599
289,0.14219400000000001
290,0.147318
291,0.147318
292,0.148599
293,0.148599
294,0.147318
295,0.148599
296,0.147318
297,0.147318
298,0.151161
299,0.151161
300,0.147318
301,0.14987999999999999
302,0.14987999999999999
303,0.148599
304,0.14219400000000001
305,0.14987999999999999
306,0.151161
307,0.151161
308,0.148599
309,0.148599
310,0.148599
311,0.146037
312,0.148599
313,0.148599
314,0.147318
315,0.148599
316,0.147318
317,0.151161
318,0.151161
319,0.153723
320,0.153723
321,0.152442
322,0.151161
323,0.152442
324,0.152442
325,0.152442
326,0.151161
327,0.151161
328,0.151161
329,0.14987999999999999
330,0.148599
331,0.148599
332,0.147318
333,0.147318
334,0.148599
335,0.14987999999999999
336,0.148599
337,0.147318
338,0.151161
339,0.151161
340,0.152442
341,0.152442
342,0.152442
343,0.152442
344,0.152442
345,0.152442
346,0.152442
347,0.152442
348,0.152442
349,0.152442
350,0.14987999999999999
351,0.14987999999999999
352,0.14987999999999999
353,0.151161
354,0.148599
355,0.147318
356,0.148599
357,0.147318
358,0.151161
359,0.14987999999999999
360,0.151161
361,0.152442
362,0.152442
363,0.152442
364,0.152442
365,0.151161
366,0.14987999999999999
367,0.152442
368,0.153723
369,0.151161
370,0.14987999999999999
371,0.151161
372,0.14987999999999999
373,0.151161
374,0.14987999999999999
375,0.14987999999999999
376,0.14987999999999999
377,0.151161
378,0.152442
379,0.153723
380,0.153723
381,0.152442
382,0.153723
383,0.152442
384,0.153723
385,0.153723
386,0.152442
387,0.151161
388,0.14987999999999999
389,0.151161
390,0.151161
391,0.14987999999999999
392,0.14987999999999999
393,0.14987999999999999
394,0.153723
395,0.151161
396,0.153723
397,0.153723
398,0.155004
399,0.151161
400,0.155004
401,0.155004
402,0.152442
403,0.22091134380378658
404,0.21834934380378657
405,0.18446700000000002
406,0.18830999999999998
407,0.192153
408,0.192153
409,0.18830999999999998
410,0.183186
411,0.1755
412,0.166533
413,0.169095
414,0.166533
415,0.165252
416,0.16269
417,0.16269
418,0.1755
419,0.16269
420,0.160128
421,0.157566
422,0.15884700000000002
423,0.15884700000000002
424,0.15884700000000002
425,0.160128
426,0.15884700000000002
427,0.161409
428,0.161409
429,0.161409
430,0.161409
431,0.16269
432,0.160128
433,0.161409
434,0.15884700000000002
435,0.160128
